district_code,resource_id,time,demand,priority,urgency,time_index
555,R1,1,1185784027.272497,1.0,1.0,1.0
555,R1,2,1000039171.0123099,1.0,1.0,1.0
555,R2,1,421371696.482497,1.0,1.0,1.0
555,R2,2,358266161.6423099,1.0,1.0,1.0
555,R3,1,369343800.2049964,1.0,1.0,1.0
555,R3,2,231153129.44077194,1.0,1.0,1.0
587,R1,1,637093401.141204,1.0,1.0,1.0
587,R1,2,605405623.7621729,1.0,1.0,1.0
587,R2,1,219247677.951204,1.0,1.0,1.0
587,R2,2,298922547.6121729,1.0,1.0,1.0
587,R3,1,226994555.06144482,1.0,1.0,1.0
587,R3,2,157255388.4126075,1.0,1.0,1.0
588,R1,1,886245904.4714308,1.0,1.0,1.0
588,R1,2,600675539.2377132,1.0,1.0,1.0
588,R2,1,321555728.9514307,1.0,1.0,1.0
588,R2,2,209037306.10771322,1.0,1.0,1.0
588,R3,1,244765548.1377168,1.0,1.0,1.0
588,R3,2,229357423.65725586,1.0,1.0,1.0
