district_code,resource_id,time,demand
557,R12,1,841407.13
557,R12,2,912393.72
557,R12,3,946273.23
557,R12,4,622471.05
557,R18,1,1117576.15
557,R18,2,1067699.07
557,R18,3,1149906.7
557,R18,4,963997.13
557,R19,1,10403147.03
557,R19,2,10831635.4
557,R19,3,11063956.55
557,R19,4,7761987.72
557,R22,1,15444.91
557,R22,2,13522.58
557,R22,3,13559.46
557,R22,4,15916.6
557,R29,1,8261.19
557,R29,2,9504.73
557,R29,3,9089.24
557,R29,4,7080.74
557,R31,1,162.73
557,R31,2,178.99
557,R31,3,186.9
557,R31,4,207.73
557,R43,1,20068402.01
557,R43,2,16093820.49
557,R43,3,15528106.39
557,R43,4,18313363.86
557,R45,1,6980.36
557,R45,2,5996.89
557,R45,3,7964.89
557,R45,4,7020.89
566,R12,1,1121325.0
566,R12,2,1458771.51
566,R12,3,1387166.92
566,R12,4,1294942.22
566,R18,1,1193288.04
566,R18,2,1128103.47
566,R18,3,1164575.12
566,R18,4,797507.36
566,R19,1,10674544.87
566,R19,2,12812703.98
566,R19,3,12814129.12
566,R19,4,8741297.05
566,R22,1,5152.27
566,R22,2,5175.14
566,R22,3,5640.14
566,R22,4,5938.51
566,R29,1,3402.57
566,R29,2,2894.72
566,R29,3,2915.33
566,R29,4,3293.1
566,R31,1,179.99
566,R31,2,162.54
566,R31,3,159.01
566,R31,4,202.07
566,R43,1,30874756.66
566,R43,2,26372495.63
566,R43,3,26651144.06
566,R43,4,25739710.87
566,R45,1,6640.18
566,R45,2,5784.77
566,R45,3,6939.14
566,R45,4,5006.36
574,R12,1,2245528.64
574,R12,2,2065690.5
574,R12,3,2299340.62
574,R12,4,2258988.92
574,R18,1,1156382.58
574,R18,2,1110960.82
574,R18,3,1007910.45
574,R18,4,1068930.26
574,R19,1,7249920.54
574,R19,2,7212069.29
574,R19,3,8984005.21
574,R19,4,6921561.68
574,R22,1,4988.94
574,R22,2,5643.89
574,R22,3,4990.27
574,R22,4,4767.21
574,R29,1,13916.45
574,R29,2,13304.92
574,R29,3,12473.27
574,R29,4,9788.83
574,R31,1,244.53
574,R31,2,212.58
574,R31,3,207.93
574,R31,4,203.7
574,R43,1,51066878.66
574,R43,2,47914442.65
574,R43,3,49743544.49
574,R43,4,29293320.73
574,R45,1,9475.33
574,R45,2,9559.77
574,R45,3,9586.4
574,R45,4,8706.94
575,R12,1,1518536.4
575,R12,2,1699934.27
575,R12,3,1835917.6
575,R12,4,1476848.12
575,R18,1,2051847.67
575,R18,2,1850164.35
575,R18,3,2058000.96
575,R18,4,2059735.46
575,R19,1,7497314.0
575,R19,2,7406881.37
575,R19,3,6499888.16
575,R19,4,6494863.56
575,R22,1,8688.63
575,R22,2,7347.11
575,R22,3,7517.13
575,R22,4,7282.27
575,R29,1,3726.95
575,R29,2,3629.98
575,R29,3,3441.86
575,R29,4,3408.56
575,R31,1,446.21
575,R31,2,458.62
575,R31,3,431.62
575,R31,4,358.53
575,R43,1,36337598.19
575,R43,2,29729767.47
575,R43,3,36885369.81
575,R43,4,28704893.26
575,R45,1,6261.63
575,R45,2,5779.55
575,R45,3,5847.78
575,R45,4,6721.33
576,R12,1,2462541.51
576,R12,2,2780880.94
576,R12,3,2369637.76
576,R12,4,2385675.71
576,R18,1,1588330.56
576,R18,2,1235159.66
576,R18,3,1260008.3
576,R18,4,1527475.98
576,R19,1,6139458.22
576,R19,2,6404972.19
576,R19,3,6022372.83
576,R19,4,6250500.82
576,R22,1,6802.91
576,R22,2,6519.59
576,R22,3,6674.07
576,R22,4,6037.74
576,R29,1,4766.22
576,R29,2,5113.87
576,R29,3,5390.4
576,R29,4,4684.11
576,R31,1,188.91
576,R31,2,167.28
576,R31,3,164.25
576,R31,4,169.19
576,R43,1,38846741.48
576,R43,2,37696645.02
576,R43,3,37113769.09
576,R43,4,46967598.57
576,R45,1,3688.42
576,R45,2,3954.5
576,R45,3,4347.21
576,R45,4,4655.81
578,R12,1,2030335.28
578,R12,2,2556078.27
578,R12,3,2453334.81
578,R12,4,2148690.65
578,R18,1,730944.09
578,R18,2,671894.95
578,R18,3,666683.98
578,R18,4,666593.53
578,R19,1,10390469.31
578,R19,2,9398843.06
578,R19,3,12145790.75
578,R19,4,10285416.85
578,R22,1,6150.83
578,R22,2,6371.37
578,R22,3,7816.01
578,R22,4,6630.14
578,R29,1,4640.74
578,R29,2,4229.19
578,R29,3,4640.88
578,R29,4,4004.37
578,R31,1,172.56
578,R31,2,157.84
578,R31,3,156.87
578,R31,4,144.72
578,R43,1,15481970.36
578,R43,2,17629797.86
578,R43,3,16609672.21
578,R43,4,15905398.77
578,R45,1,10192.81
578,R45,2,12447.04
578,R45,3,10257.2
578,R45,4,10916.65
579,R12,1,1988611.85
579,R12,2,1828315.17
579,R12,3,2247136.27
579,R12,4,2086268.53
579,R18,1,660497.74
579,R18,2,618317.54
579,R18,3,649300.46
579,R18,4,529607.16
579,R19,1,13585536.35
579,R19,2,15001527.77
579,R19,3,12825207.31
