district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,1137567585.381667,1.0,1.0,1.0
1,R1,2,944563160.8345004,1.0,1.0,1.0
1,R2,1,504291213.4616671,1.0,1.0,1.0
1,R2,2,299791419.94450045,1.0,1.0,1.0
1,R3,1,298654696.51800054,1.0,1.0,1.0
1,R3,2,294339582.8934005,1.0,1.0,1.0
132,R1,1,2605200776.8333807,1.0,1.0,1.0
132,R1,2,2093661205.6169941,1.0,1.0,1.0
132,R2,1,628655626.9733808,1.0,1.0,1.0
132,R2,2,921119476.1769941,1.0,1.0,1.0
132,R3,1,634490997.990057,1.0,1.0,1.0
132,R3,2,665132893.5983928,1.0,1.0,1.0
497,R1,1,1471042686.7744875,1.0,1.0,1.0
497,R1,2,1706550015.661902,1.0,1.0,1.0
497,R2,1,698812913.5644876,1.0,1.0,1.0
497,R2,2,456268838.0819021,1.0,1.0,1.0
497,R3,1,562903569.367385,1.0,1.0,1.0
497,R3,2,380452202.3522825,1.0,1.0,1.0
