district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,738892822.0306197,1.0,1.0,1.0
241,R1,2,826095392.5307935,1.0,1.0,1.0
241,R2,1,277834666.6106198,1.0,1.0,1.0
241,R2,2,336657889.4507935,1.0,1.0,1.0
241,R3,1,201626965.42074373,1.0,1.0,1.0
241,R3,2,232402890.80095223,1.0,1.0,1.0
400,R1,1,1192371022.2573712,1.0,1.0,1.0
400,R1,2,976066517.2002332,1.0,1.0,1.0
400,R2,1,303356405.2673713,1.0,1.0,1.0
400,R2,2,330104562.7302332,1.0,1.0,1.0
400,R3,1,302696347.71884555,1.0,1.0,1.0
400,R3,2,310089753.5422798,1.0,1.0,1.0
497,R1,1,1732327311.9144874,1.0,1.0,1.0
497,R1,2,1857619822.661902,1.0,1.0,1.0
497,R2,1,574721961.9544876,1.0,1.0,1.0
497,R2,2,619889196.971902,1.0,1.0,1.0
497,R3,1,487085766.51738507,1.0,1.0,1.0
497,R3,2,507642840.8522825,1.0,1.0,1.0
