district_code,resource_id,time,demand,priority,urgency,time_index
346,R1,1,886265824.8675907,1.0,1.0,1.0
346,R1,2,657369852.2090992,1.0,1.0,1.0
346,R2,1,240351275.43759063,1.0,1.0,1.0
346,R2,2,195080201.85909918,1.0,1.0,1.0
346,R3,1,256203717.72710878,1.0,1.0,1.0
346,R3,2,158633628.050919,1.0,1.0,1.0
418,R1,1,678114281.3424644,1.0,1.0,1.0
418,R1,2,941245822.0961256,1.0,1.0,1.0
418,R2,1,327313659.80246437,1.0,1.0,1.0
418,R2,2,381574299.1261256,1.0,1.0,1.0
418,R3,1,237514654.82695726,1.0,1.0,1.0
418,R3,2,248585743.96935067,1.0,1.0,1.0
55,R1,1,482099536.01259434,1.0,1.0,1.0
55,R1,2,484462921.8437947,1.0,1.0,1.0
55,R2,1,229944413.18259433,1.0,1.0,1.0
55,R2,2,203730049.22379467,1.0,1.0,1.0
55,R3,1,209711547.2871132,1.0,1.0,1.0
55,R3,2,158798193.0305536,1.0,1.0,1.0
