district_code,resource_id,time,demand
591,R11,0,0.1407443704544719
591,R11,1,9.692472775362903
591,R11,2,9.163817481731316
591,R11,3,8.781077701703751
591,R11,4,8.306482733646728
591,R21,1,11.07
591,R21,2,8.44
591,R21,3,9.24
591,R21,4,10.99
591,R23,1,8.82
591,R23,2,7.98
591,R23,3,7.4
591,R23,4,9.93
591,R3,0,0.1206380318181187
591,R3,1,10.516405236025346
591,R3,2,10.596129270055414
591,R3,3,8.646638030031786
591,R3,4,9.015556628840054
591,R30,1,7.52
591,R30,2,8.04
591,R30,3,10.0
591,R30,4,11.19
591,R4,0,0.1306912011362953
591,R4,1,10.079439005694125
591,R4,2,9.544973375893365
591,R4,3,9.44385786586777
591,R4,4,8.47101968124339
591,R41,1,9.63
591,R41,2,7.9
591,R41,3,8.28
591,R41,4,7.48
591,R42,1,9.51
591,R42,2,8.26
591,R42,3,9.73
591,R42,4,9.15
591,R43,1,7.26
591,R43,2,7.2
591,R43,3,9.29
591,R43,4,9.62
591,R44,1,8.59
591,R44,2,8.37
591,R44,3,9.06
591,R44,4,10.42
591,R49,1,8.26
591,R49,2,9.0
591,R49,3,8.97
591,R49,4,7.81
591,R54,1,9.11
591,R54,2,8.54
591,R54,3,9.99
591,R54,4,10.51
592,R11,0,0.2634168107461944
592,R11,1,10.828700774319254
592,R11,2,9.347519081810251
592,R11,3,9.479367770095013
592,R11,4,10.215860797757783
592,R21,1,9.57
592,R21,2,8.15
592,R21,3,10.3
592,R21,4,8.32
592,R23,1,7.99
592,R23,2,10.6
592,R23,3,8.81
592,R23,4,7.79
592,R3,0,0.2257858377824524
592,R3,1,9.428886377987933
592,R3,2,10.133587784408787
592,R3,3,9.722315231510011
592,R3,4,10.060737826649527
592,R30,1,9.43
592,R30,2,8.46
592,R30,3,7.47
592,R30,4,9.02
592,R4,0,0.2446013242643234
592,R4,1,8.348793576153593
592,R4,2,9.49055343310952
592,R4,3,8.205841500802512
592,R4,4,8.518299312203656
592,R41,1,7.3
592,R41,2,8.45
592,R41,3,9.05
592,R41,4,8.31
592,R42,1,9.11
592,R42,2,7.49
592,R42,3,9.51
592,R42,4,9.88
592,R43,1,8.59
592,R43,2,9.36
592,R43,3,7.87
592,R43,4,9.59
592,R44,1,7.98
592,R44,2,7.75
592,R44,3,8.39
592,R44,4,7.33
592,R49,1,10.66
592,R49,2,7.98
592,R49,3,8.17
592,R49,4,9.37
592,R54,1,8.24
592,R54,2,8.9
592,R54,3,9.93
592,R54,4,8.96
596,R11,0,0.035187176921511305
596,R11,1,8.341370822116877
596,R11,2,8.828537504626231
596,R11,3,8.680626879321329
596,R11,4,10.251592326497155
596,R21,1,9.07
596,R21,2,7.88
596,R21,3,9.35
596,R21,4,9.86
596,R23,1,10.03
596,R23,2,10.2
596,R23,3,7.75
596,R23,4,8.96
596,R3,0,0.030160437361295377
596,R3,1,10.666889276100182
596,R3,2,10.363032146822485
596,R3,3,9.406251610846855
596,R3,4,7.565650565568989
596,R30,1,8.63
596,R30,2,8.63
596,R30,3,8.83
596,R30,4,8.53
596,R4,0,0.03267380714140324
596,R4,1,9.979130049108528
596,R4,2,7.645784825724359
596,R4,3,8.46843924508409
596,R4,4,7.968621446033071
596,R41,1,10.31
596,R41,2,8.99
596,R41,3,10.25
596,R41,4,8.32
596,R42,1,9.25
596,R42,2,10.29
596,R42,3,9.32
596,R42,4,7.29
596,R43,1,8.84
596,R43,2,8.07
596,R43,3,8.39
596,R43,4,8.84
596,R44,1,8.32
596,R44,2,8.75
596,R44,3,7.5
596,R44,4,9.94
596,R49,1,8.49
596,R49,2,10.33
596,R49,3,8.51
596,R49,4,9.75
596,R54,1,8.09
596,R54,2,8.97
596,R54,3,9.62
596,R54,4,8.17
597,R11,0,0.0525448368041605
597,R11,1,9.405355393914343
597,R11,2,9.86244273492825
597,R11,3,9.409602394925999
597,R11,4,8.258744513686331
597,R21,1,9.3
597,R21,2,8.07
597,R21,3,9.55
597,R21,4,8.91
597,R23,1,7.37
597,R23,2,8.14
597,R23,3,9.5
597,R23,4,9.69
597,R3,0,0.0450384315464232
597,R3,1,8.62887605192658
597,R3,2,8.104950915652784
597,R3,3,7.8396591956508574
597,R3,4,10.64178101173114
597,R30,1,9.38
597,R30,2,8.73
597,R30,3,8.78
597,R30,4,9.0
597,R4,0,0.0487916341752918
597,R4,1,9.142115722920462
597,R4,2,10.118696825290517
597,R4,3,8.574630795288428
597,R4,4,7.5852627627087355
597,R41,1,9.6
597,R41,2,10.19
597,R41,3,7.86
597,R41,4,7.86
597,R42,1,9.41
597,R42,2,9.08
597,R42,3,9.46
597,R42,4,8.67
597,R43,1,8.91
597,R43,2,8.6
597,R43,3,8.24
597,R43,4,10.35
597,R44,1,9.33
597,R44,2,9.36
597,R44,3,7.37
597,R44,4,10.21
597,R49,1,8.51
597,R49,2,8.84
597,R49,3,8.91
597,R49,4,7.98
597,R54,1,8.07
597,R54,2,9.16
597,R54,3,9.26
597,R54,4,8.36
598,R11,0,0.0688834948655823
598,R11,1,10.769895293219728
598,R11,2,8.073326717443832
598,R11,3,10.10750294713223
598,R11,4,7.7745698865545
