district_code,resource_id,time,demand
1,R11,1,0.0443339280678194
1,R11,2,0.0623006222731248
1,R11,3,0.0733425749416701
1,R11,4,0.0670853037607822
1,R2,1,0.0316670914770139
1,R2,2,0.0445004444808032
1,R2,3,0.0523875535297643
1,R2,4,0.0479180741148442
1,R4,1,0.0411672189201179
1,R4,2,0.0578505778250444
1,R4,3,0.0681038195886936
1,R4,4,0.0622934963492977
18,R11,1,31327867.68403473
18,R11,2,33177843.306700915
18,R11,3,26593592.27086069
18,R11,4,21303066.27814451
18,R11,5,23521085.95
18,R2,1,37454383.40288195
18,R2,2,28557914.244786367
18,R2,3,33623633.897757635
18,R2,4,22380306.355817508
18,R2,5,33099815.57
18,R23,1,25901.3
18,R23,2,23102.55
18,R23,3,20279.36
18,R23,4,23310.36
18,R23,5,17843.06
18,R24,1,13475.73
18,R24,2,8935.67
18,R24,3,10806.47
18,R24,4,9490.05
18,R24,5,7879.97
18,R32,1,282.26
18,R32,2,186.69
18,R32,3,241.51
18,R32,4,194.08
18,R32,5,235.39
18,R4,1,4950227.363746535
18,R4,2,5671372.866222277
18,R4,3,5551727.370084927
18,R4,4,6766567.137562758
18,R4,5,6913543.07
18,R46,1,79.83
18,R46,2,98.05
18,R46,3,86.49
18,R46,4,69.45
18,R46,5,73.79
3,R11,1,29470080.03384933
3,R11,2,30901664.284448124
3,R11,3,26617161.745306928
3,R11,4,26054204.23559285
3,R11,5,27185644.43
3,R2,1,27900117.98274952
3,R2,2,20727152.59317723
3,R2,3,19789193.903790664
3,R2,4,26890899.233994894
3,R2,5,29380189.07
3,R23,1,20187.85
3,R23,2,17975.67
3,R23,3,21018.94
3,R23,4,15129.84
3,R23,5,15751.26
3,R24,1,10724.56
3,R24,2,9604.98
3,R24,3,7259.67
3,R24,4,7174.83
3,R24,5,9104.91
3,R32,1,264.3
3,R32,2,264.21
3,R32,3,277.82
3,R32,4,298.42
3,R32,5,187.89
3,R4,1,6885165.343574377
3,R4,2,8552474.5541304
3,R4,3,7398299.6249278635
3,R4,4,4704879.53519336
3,R4,5,7495019.79
3,R46,1,91.6
3,R46,2,76.55
3,R46,3,76.61
3,R46,4,76.88
3,R46,5,60.45
372,R11,1,32297395.834853686
372,R11,2,34974822.38745787
