district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,675446283.5570776,1.0,1.0,1.0
272,R1,2,526216209.6684732,1.0,1.0,1.0
272,R2,1,246215196.60707772,1.0,1.0,1.0
272,R2,2,166883320.4984732,1.0,1.0,1.0
272,R3,1,152440090.64849323,1.0,1.0,1.0
272,R3,2,134449456.62216783,1.0,1.0,1.0
56,R1,1,656907650.2946811,1.0,1.0,1.0
56,R1,2,476756204.88378483,1.0,1.0,1.0
56,R2,1,231073391.22468108,1.0,1.0,1.0
56,R2,2,180600374.03378484,1.0,1.0,1.0
56,R3,1,187983542.36561733,1.0,1.0,1.0
56,R3,2,188698974.4445418,1.0,1.0,1.0
585,R1,1,570387954.3383462,1.0,1.0,1.0
585,R1,2,434286052.68468857,1.0,1.0,1.0
585,R2,1,202690206.87834626,1.0,1.0,1.0
585,R2,2,213810761.61468855,1.0,1.0,1.0
585,R3,1,185227146.4000155,1.0,1.0,1.0
585,R3,2,158915012.16762626,1.0,1.0,1.0
