district_code,resource_id,time,demand,priority,urgency,time_index
203,R1,1,1095830916.2258627,1.0,1.0,1.0
203,R1,2,1066377310.0615327,1.0,1.0,1.0
203,R2,1,463353898.7958626,1.0,1.0,1.0
203,R2,2,406811250.41153276,1.0,1.0,1.0
203,R3,1,437419814.0970351,1.0,1.0,1.0
203,R3,2,400974742.5458393,1.0,1.0,1.0
400,R1,1,936700565.1173713,1.0,1.0,1.0
400,R1,2,852461359.8002331,1.0,1.0,1.0
400,R2,1,323142362.1473713,1.0,1.0,1.0
400,R2,2,298602069.0002332,1.0,1.0,1.0
400,R3,1,278789575.6188456,1.0,1.0,1.0
400,R3,2,253955288.1522798,1.0,1.0,1.0
497,R1,1,1295659018.5344875,1.0,1.0,1.0
497,R1,2,1075924964.131902,1.0,1.0,1.0
497,R2,1,551879746.2844876,1.0,1.0,1.0
497,R2,2,367940904.4219021,1.0,1.0,1.0
497,R3,1,363060878.72738504,1.0,1.0,1.0
497,R3,2,288684988.5222825,1.0,1.0,1.0
