district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,776764881.6016672,1.0,1.0,1.0
1,R1,2,702469820.9545004,1.0,1.0,1.0
1,R2,1,244481675.67166707,1.0,1.0,1.0
1,R2,2,208777882.81450045,1.0,1.0,1.0
1,R3,1,236269970.22800052,1.0,1.0,1.0
1,R3,2,238640477.49340054,1.0,1.0,1.0
35,R1,1,852050361.2386543,1.0,1.0,1.0
35,R1,2,782506846.9853356,1.0,1.0,1.0
35,R2,1,253252458.92865428,1.0,1.0,1.0
35,R2,2,312134458.0453356,1.0,1.0,1.0
35,R3,1,264064323.9243851,1.0,1.0,1.0
35,R3,2,268094648.14040273,1.0,1.0,1.0
69,R1,1,611265440.5934813,1.0,1.0,1.0
69,R1,2,752396483.7267177,1.0,1.0,1.0
69,R2,1,303303848.46348125,1.0,1.0,1.0
69,R2,2,311897431.61671764,1.0,1.0,1.0
69,R3,1,244648322.8561775,1.0,1.0,1.0
69,R3,2,288007668.0500611,1.0,1.0,1.0
