district_code,resource_id,time,demand,priority,urgency,time_index
289,R1,1,670050728.9268056,1.0,1.0,1.0
289,R1,2,617921976.9671412,1.0,1.0,1.0
289,R2,1,230224141.7868056,1.0,1.0,1.0
289,R2,2,208595432.53714126,1.0,1.0,1.0
289,R3,1,187662541.12416673,1.0,1.0,1.0
289,R3,2,149234050.79456952,1.0,1.0,1.0
293,R1,1,596483210.5931624,1.0,1.0,1.0
293,R1,2,513316531.10842246,1.0,1.0,1.0
293,R2,1,195537404.36316234,1.0,1.0,1.0
293,R2,2,190151718.7384225,1.0,1.0,1.0
293,R3,1,157603497.38779482,1.0,1.0,1.0
293,R3,2,175741368.992107,1.0,1.0,1.0
418,R1,1,862299775.4524643,1.0,1.0,1.0
418,R1,2,756755834.8861256,1.0,1.0,1.0
418,R2,1,301854929.2024644,1.0,1.0,1.0
418,R2,2,235704079.61612555,1.0,1.0,1.0
418,R3,1,263803286.98695725,1.0,1.0,1.0
418,R3,2,257013952.27935067,1.0,1.0,1.0
