district_code,resource_id,time,demand,priority,urgency,time_index
346,R1,1,884298758.6775906,1.0,1.0,1.0
346,R1,2,961751392.5990992,1.0,1.0,1.0
346,R2,1,233778345.64759064,1.0,1.0,1.0
346,R2,2,261720659.02909917,1.0,1.0,1.0
346,R3,1,297109185.73710877,1.0,1.0,1.0
346,R3,2,234846187.37091902,1.0,1.0,1.0
532,R1,1,995539764.5286331,1.0,1.0,1.0
532,R1,2,987942977.2800556,1.0,1.0,1.0
532,R2,1,417216600.8986332,1.0,1.0,1.0
532,R2,2,390970432.98005563,1.0,1.0,1.0
532,R3,1,365458991.8003598,1.0,1.0,1.0
532,R3,2,364752144.63806677,1.0,1.0,1.0
99,R1,1,1216434029.1874287,1.0,1.0,1.0
99,R1,2,827732922.2234615,1.0,1.0,1.0
99,R2,1,395021036.6674288,1.0,1.0,1.0
99,R2,2,340939899.34346145,1.0,1.0,1.0
99,R3,1,282588334.8249146,1.0,1.0,1.0
99,R3,2,350680649.00615376,1.0,1.0,1.0
