district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,727627165.9710351,1.0,1.0,1.0
245,R1,2,716107884.7511791,1.0,1.0,1.0
245,R2,1,249378855.04103503,1.0,1.0,1.0
245,R2,2,258414637.30117905,1.0,1.0,1.0
245,R3,1,290395310.19124204,1.0,1.0,1.0
245,R3,2,145726242.07141486,1.0,1.0,1.0
327,R1,1,1223290168.5914156,1.0,1.0,1.0
327,R1,2,1032848906.4379021,1.0,1.0,1.0
327,R2,1,301943773.9414158,1.0,1.0,1.0
327,R2,2,393171113.8779021,1.0,1.0,1.0
327,R3,1,454346920.68369895,1.0,1.0,1.0
327,R3,2,308532341.89148253,1.0,1.0,1.0
555,R1,1,887686296.472497,1.0,1.0,1.0
555,R1,2,1033501801.6323099,1.0,1.0,1.0
555,R2,1,265616939.692497,1.0,1.0,1.0
555,R2,2,379323822.7423099,1.0,1.0,1.0
555,R3,1,306646909.42499644,1.0,1.0,1.0
555,R3,2,263794179.50077194,1.0,1.0,1.0
