district_code,resource_id,time,demand,priority,urgency,time_index
56,R1,1,1012245258.6346811,1.0,1.0,1.0
56,R1,2,798099305.1137849,1.0,1.0,1.0
56,R2,1,368332871.35468113,1.0,1.0,1.0
56,R2,2,292192656.67378485,1.0,1.0,1.0
56,R3,1,368762514.80561733,1.0,1.0,1.0
56,R3,2,243013690.81454182,1.0,1.0,1.0
588,R1,1,1242634773.9914308,1.0,1.0,1.0
588,R1,2,1038996133.4177132,1.0,1.0,1.0
588,R2,1,451843259.8814307,1.0,1.0,1.0
588,R2,2,433800994.34771323,1.0,1.0,1.0
588,R3,1,276823970.6377168,1.0,1.0,1.0
588,R3,2,400973591.39725584,1.0,1.0,1.0
602,R1,1,1147888723.2868905,1.0,1.0,1.0
602,R1,2,1528174389.796013,1.0,1.0,1.0
602,R2,1,522722344.6268906,1.0,1.0,1.0
602,R2,2,402869595.8260132,1.0,1.0,1.0
602,R3,1,468498257.6922687,1.0,1.0,1.0
602,R3,2,387157631.1432159,1.0,1.0,1.0
