district_code,resource_id,time,demand,priority,urgency,time_index
289,R1,1,790694780.0768056,1.0,1.0,1.0
289,R1,2,409977553.18714124,1.0,1.0,1.0
289,R2,1,151900646.2168056,1.0,1.0,1.0
289,R2,2,187777085.71714127,1.0,1.0,1.0
289,R3,1,129602357.20416671,1.0,1.0,1.0
289,R3,2,165302225.4645695,1.0,1.0,1.0
400,R1,1,666654682.3173712,1.0,1.0,1.0
400,R1,2,533953115.84023315,1.0,1.0,1.0
400,R2,1,206752757.32737127,1.0,1.0,1.0
400,R2,2,289696913.46023315,1.0,1.0,1.0
400,R3,1,279186629.88884556,1.0,1.0,1.0
400,R3,2,164610794.06227982,1.0,1.0,1.0
496,R1,1,627827852.5414405,1.0,1.0,1.0
496,R1,2,433424855.40681344,1.0,1.0,1.0
496,R2,1,204858396.62144047,1.0,1.0,1.0
496,R2,2,226781601.62681347,1.0,1.0,1.0
496,R3,1,180681781.75172856,1.0,1.0,1.0
496,R3,2,178088769.10817614,1.0,1.0,1.0
