district_code,resource_id,time,demand,priority,urgency,time_index
203,R1,1,1064450594.8958626,1.0,1.0,1.0
203,R1,2,990621940.0715327,1.0,1.0,1.0
203,R2,1,419031908.8758626,1.0,1.0,1.0
203,R2,2,338038288.41153276,1.0,1.0,1.0
203,R3,1,380769032.1870351,1.0,1.0,1.0
203,R3,2,190590419.70583925,1.0,1.0,1.0
23,R1,1,524349411.96262836,1.0,1.0,1.0
23,R1,2,545991113.8808434,1.0,1.0,1.0
23,R2,1,223462776.49262837,1.0,1.0,1.0
23,R2,2,145367102.87084344,1.0,1.0,1.0
23,R3,1,191197850.19515407,1.0,1.0,1.0
23,R3,2,195013614.07301214,1.0,1.0,1.0
418,R1,1,936775198.0424644,1.0,1.0,1.0
418,R1,2,676673068.9061255,1.0,1.0,1.0
418,R2,1,361417162.0124644,1.0,1.0,1.0
418,R2,2,360701623.60612553,1.0,1.0,1.0
418,R3,1,336264924.4469573,1.0,1.0,1.0
418,R3,2,263669031.7293507,1.0,1.0,1.0
