district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,874158185.431035,1.0,1.0,1.0
245,R1,2,556743972.0311791,1.0,1.0,1.0
245,R2,1,197466322.49103504,1.0,1.0,1.0
245,R2,2,220688968.74117905,1.0,1.0,1.0
245,R3,1,215581926.66124204,1.0,1.0,1.0
245,R3,2,210533897.66141486,1.0,1.0,1.0
281,R1,1,519971303.68078476,1.0,1.0,1.0
281,R1,2,727000258.5718426,1.0,1.0,1.0
281,R2,1,273832753.1007848,1.0,1.0,1.0
281,R2,2,183616143.74184254,1.0,1.0,1.0
281,R3,1,212501372.62094167,1.0,1.0,1.0
281,R3,2,182802727.08221108,1.0,1.0,1.0
99,R1,1,964313817.4974288,1.0,1.0,1.0
99,R1,2,1072549609.5534616,1.0,1.0,1.0
99,R2,1,336025781.8874288,1.0,1.0,1.0
99,R2,2,375888510.5034614,1.0,1.0,1.0
99,R3,1,307754231.09491456,1.0,1.0,1.0
99,R3,2,291582005.8061538,1.0,1.0,1.0
