district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,3272320657.093381,1.0,1.0,1.0
132,R1,2,1696707819.556994,1.0,1.0,1.0
132,R2,1,628646642.0633808,1.0,1.0,1.0
132,R2,2,777122660.956994,1.0,1.0,1.0
132,R3,1,536364327.320057,1.0,1.0,1.0
132,R3,2,684109601.5883929,1.0,1.0,1.0
555,R1,1,1356037362.912497,1.0,1.0,1.0
555,R1,2,1086110087.28231,1.0,1.0,1.0
555,R2,1,420554252.762497,1.0,1.0,1.0
555,R2,2,589270346.6223099,1.0,1.0,1.0
555,R3,1,567891464.7549963,1.0,1.0,1.0
555,R3,2,334833602.32077193,1.0,1.0,1.0
69,R1,1,1218565172.373481,1.0,1.0,1.0
69,R1,2,841244031.3167176,1.0,1.0,1.0
69,R2,1,397614260.94348127,1.0,1.0,1.0
69,R2,2,440165501.7067176,1.0,1.0,1.0
69,R3,1,350689329.86617756,1.0,1.0,1.0
69,R3,2,345656493.3600611,1.0,1.0,1.0
