district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,526747312.21061975,1.0,1.0,1.0
241,R1,2,548765328.1407936,1.0,1.0,1.0
241,R2,1,196819227.0306198,1.0,1.0,1.0
241,R2,2,193893015.65079352,1.0,1.0,1.0
241,R3,1,187190838.10074374,1.0,1.0,1.0
241,R3,2,120757134.07095222,1.0,1.0,1.0
261,R1,1,452710272.64459175,1.0,1.0,1.0
261,R1,2,678915386.8675714,1.0,1.0,1.0
261,R2,1,210746305.40459177,1.0,1.0,1.0
261,R2,2,136982755.91757137,1.0,1.0,1.0
261,R3,1,125862082.08551012,1.0,1.0,1.0
261,R3,2,169960757.58908564,1.0,1.0,1.0
90,R1,1,533693838.4738872,1.0,1.0,1.0
90,R1,2,789358105.6306964,1.0,1.0,1.0
90,R2,1,220799690.51388723,1.0,1.0,1.0
90,R2,2,200420991.2306964,1.0,1.0,1.0
90,R3,1,230533762.71466467,1.0,1.0,1.0
90,R3,2,163895412.86283568,1.0,1.0,1.0
