district_code,resource_id,time,demand,priority,urgency,time_index
23,R1,1,674975014.4426283,1.0,1.0,1.0
23,R1,2,634552297.9108434,1.0,1.0,1.0
23,R2,1,298261061.5626284,1.0,1.0,1.0
23,R2,2,162087633.70084342,1.0,1.0,1.0
23,R3,1,218028359.74515405,1.0,1.0,1.0
23,R3,2,236534859.34301215,1.0,1.0,1.0
555,R1,1,1350328003.0424972,1.0,1.0,1.0
555,R1,2,756182088.58231,1.0,1.0,1.0
555,R2,1,396546209.06249696,1.0,1.0,1.0
555,R2,2,366189763.7523099,1.0,1.0,1.0
555,R3,1,364845681.3249964,1.0,1.0,1.0
555,R3,2,195213954.06077194,1.0,1.0,1.0
90,R1,1,674720590.6738873,1.0,1.0,1.0
90,R1,2,761336100.0506965,1.0,1.0,1.0
90,R2,1,348688816.8638872,1.0,1.0,1.0
90,R2,2,213750626.5206964,1.0,1.0,1.0
90,R3,1,198400279.25466466,1.0,1.0,1.0
90,R3,2,213563032.82283568,1.0,1.0,1.0
