district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,0.0316670914770139,1.0,1.0,1.0
1,R1,2,0.0445004444808032,1.0,1.0,1.0
1,R2,1,0.0316670914770139,1.0,1.0,1.0
1,R2,2,0.0445004444808032,1.0,1.0,1.0
1,R3,1,0.0380005097724164,1.0,1.0,1.0
1,R3,2,0.053400533376964,1.0,1.0,1.0
1001,R1,1,859138718.61,1.0,1.0,1.0
1001,R1,2,871903134.87,1.0,1.0,1.0
1001,R2,1,226720768.69,1.0,1.0,1.0
1001,R2,2,237908812.95,1.0,1.0,1.0
1001,R3,1,204175219.69,1.0,1.0,1.0
1001,R3,2,294639502.5,1.0,1.0,1.0
241,R1,1,356352947.6606198,1.0,1.0,1.0
241,R1,2,285096949.67079353,1.0,1.0,1.0
241,R2,1,138579197.6706198,1.0,1.0,1.0
241,R2,2,92361852.32079351,1.0,1.0,1.0
241,R3,1,111550525.86074375,1.0,1.0,1.0
241,R3,2,87166277.13095222,1.0,1.0,1.0
245,R1,1,365161453.771035,1.0,1.0,1.0
245,R1,2,305215966.25117904,1.0,1.0,1.0
245,R2,1,104037112.38103503,1.0,1.0,1.0
245,R2,2,148484610.80117905,1.0,1.0,1.0
245,R3,1,88367507.30124204,1.0,1.0,1.0
245,R3,2,121632228.67141487,1.0,1.0,1.0
261,R1,1,275664237.3545918,1.0,1.0,1.0
261,R1,2,320756952.25757134,1.0,1.0,1.0
261,R2,1,128591633.21459176,1.0,1.0,1.0
261,R2,2,115276517.54757136,1.0,1.0,1.0
261,R3,1,129148178.46551012,1.0,1.0,1.0
261,R3,2,93221086.75908563,1.0,1.0,1.0
