district_code,resource_id,time,demand
261,R10,0,0.0085122861115448
261,R10,1,12.415050945944456
261,R10,2,13.278328495666356
261,R10,3,12.66793098123423
261,R10,4,12.222307891650768
261,R10,5,13.35
261,R12,1,12.07
261,R12,2,11.59
261,R12,3,14.24
261,R12,4,12.28
261,R12,5,11.43
261,R18,1,11.35
261,R18,2,12.83
261,R18,3,11.78
261,R18,4,11.05
261,R18,5,11.68
261,R20,1,11.55
261,R20,2,11.08
261,R20,3,12.86
261,R20,4,10.66
261,R20,5,12.74
261,R25,1,10.56
261,R25,2,12.73
261,R25,3,12.84
261,R25,4,12.85
261,R25,5,9.79
261,R27,1,11.22
261,R27,2,12.47
261,R27,3,14.45
261,R27,4,9.58
261,R27,5,13.16
261,R3,0,0.0092861303035034
261,R3,1,12.135510122848498
261,R3,2,14.299085631636025
261,R3,3,11.94865197952825
261,R3,4,14.683426790891746
261,R3,5,12.85
261,R30,1,12.96
261,R30,2,9.26
261,R30,3,11.54
261,R30,4,9.01
261,R30,5,14.64
261,R31,1,9.69
261,R31,2,11.76
261,R31,3,12.94
261,R31,4,15.38
261,R31,5,14.17
261,R39,1,8.68
261,R39,2,10.81
261,R39,3,12.32
261,R39,4,13.67
261,R39,5,11.2
261,R41,1,13.02
261,R41,2,12.81
261,R41,3,11.95
261,R41,4,13.03
261,R41,5,12.96
261,R44,1,9.94
261,R44,2,12.43
261,R44,3,11.78
261,R44,4,11.92
261,R44,5,13.8
261,R45,1,12.49
261,R45,2,10.29
261,R45,3,8.91
261,R45,4,10.7
261,R45,5,11.35
261,R5,0,0.0116076628793795
261,R5,1,10.676887653560621
261,R5,2,14.611357039545032
261,R5,3,11.720814974410315
261,R5,4,9.21678348861468
261,R5,5,12.76
261,R52,1,11.7
261,R52,2,10.28
261,R52,3,10.27
261,R52,4,12.48
261,R52,5,11.89
261,R53,1,9.69
261,R53,2,10.1
261,R53,3,13.1
261,R53,4,10.46
261,R53,5,11.39
264,R10,0,0.0025914715280038795
264,R10,1,11.013148930273747
264,R10,2,10.445048321532747
264,R10,3,10.885193859410094
264,R10,4,13.61558261439534
264,R10,5,10.89
264,R12,1,13.55
264,R12,2,11.54
264,R12,3,14.19
264,R12,4,9.06
264,R12,5,10.16
264,R18,1,9.2
264,R18,2,10.69
264,R18,3,12.4
264,R18,4,12.43
264,R18,5,11.35
264,R20,1,10.66
264,R20,2,10.57
264,R20,3,13.81
264,R20,4,9.98
264,R20,5,10.72
264,R25,1,10.53
264,R25,2,8.58
264,R25,3,10.67
264,R25,4,10.31
264,R25,5,10.92
264,R27,1,10.53
264,R27,2,10.12
264,R27,3,10.48
264,R27,4,8.94
264,R27,5,9.79
264,R3,0,0.002827059848731539
264,R3,1,13.79343519666227
264,R3,2,12.635507259853908
264,R3,3,13.075666028447374
264,R3,4,10.016090124794916
264,R3,5,10.19
264,R30,1,10.92
264,R30,2,11.96
264,R30,3,12.35
264,R30,4,11.74
264,R30,5,12.16
264,R31,1,12.19
264,R31,2,11.47
264,R31,3,11.8
264,R31,4,10.23
264,R31,5,12.44
264,R39,1,11.71
264,R39,2,10.31
264,R39,3,10.41
264,R39,4,9.96
264,R39,5,13.83
264,R41,1,10.97
264,R41,2,9.91
264,R41,3,9.89
264,R41,4,8.94
264,R41,5,11.58
264,R44,1,10.11
264,R44,2,11.58
264,R44,3,12.75
264,R44,4,11.8
264,R44,5,11.93
264,R45,1,11.45
264,R45,2,10.63
264,R45,3,12.42
264,R45,4,12.46
264,R45,5,10.73
264,R5,0,0.0035338248109144
264,R5,1,11.094293995827837
264,R5,2,13.616884074817383
264,R5,3,12.147082535559218
264,R5,4,10.187612655993645
264,R5,5,14.06
264,R52,1,10.83
264,R52,2,14.82
264,R52,3,12.68
264,R52,4,13.17
264,R52,5,9.11
264,R53,1,9.97
264,R53,2,12.95
264,R53,3,14.38
264,R53,4,12.73
264,R53,5,11.59
269,R10,0,0.001988349123214643
269,R10,1,11.14052580801378
269,R10,2,11.291877780713925
269,R10,3,12.6619439487973
269,R10,4,11.171743767672563
269,R10,5,13.18
269,R12,1,8.92
269,R12,2,11.01
269,R12,3,14.05
269,R12,4,11.2
269,R12,5,11.9
269,R18,1,12.18
269,R18,2,11.01
269,R18,3,12.01
269,R18,4,12.02
269,R18,5,13.8
269,R20,1,12.32
269,R20,2,10.24
269,R20,3,12.38
269,R20,4,13.79
269,R20,5,13.79
269,R25,1,11.77
269,R25,2,11.06
269,R25,3,10.35
269,R25,4,12.83
269,R25,5,11.03
269,R27,1,13.56
269,R27,2,12.06
269,R27,3,13.31
269,R27,4,9.2
269,R27,5,11.68
269,R3,0,0.0021691081344160012
269,R3,1,12.460573608742306
269,R3,2,9.822048488051557
269,R3,3,12.622120671415233
269,R3,4,12.131902292006433
269,R3,5,12.44
269,R30,1,12.23
269,R30,2,11.25
269,R30,3,13.45
269,R30,4,12.35
269,R30,5,12.07
269,R31,1,13.32
269,R31,2,9.96
269,R31,3,9.74
269,R31,4,8.83
269,R31,5,12.98
269,R39,1,11.12
269,R39,2,10.96
269,R39,3,13.26
269,R39,4,11.76
269,R39,5,14.17
269,R41,1,12.82
269,R41,2,13.11
269,R41,3,10.27
269,R41,4,14.09
269,R41,5,11.91
269,R44,1,11.87
269,R44,2,11.61
269,R44,3,10.04
269,R44,4,11.71
269,R44,5,9.32
269,R45,1,14.23
269,R45,2,11.75
269,R45,3,11.19
269,R45,4,12.43
269,R45,5,12.47
269,R5,0,0.002711385168020065
269,R5,1,10.490717010927883
269,R5,2,12.312560610064446
269,R5,3,9.912650839269045
269,R5,4,14.212377865008042
269,R5,5,12.46
269,R52,1,11.96
269,R52,2,11.51
269,R52,3,11.03
269,R52,4,9.71
269,R52,5,11.11
269,R53,1,14.08
269,R53,2,14.36
269,R53,3,10.94
269,R53,4,12.85
269,R53,5,10.8
271,R10,0,0.0006405879442686987
271,R10,1,14.882092921298044
271,R10,2,11.322424032714837
271,R10,3,11.131100094595165
271,R10,4,12.832102231014252
271,R10,5,9.9
271,R12,1,14.34
271,R12,2,11.4
271,R12,3,13.77
271,R12,4,11.35
271,R12,5,8.8
271,R18,1,11.24
271,R18,2,12.35
271,R18,3,11.32
271,R18,4,13.22
271,R18,5,12.65
271,R20,1,13.71
271,R20,2,11.6
271,R20,3,12.92
271,R20,4,13.43
271,R20,5,11.3
271,R25,1,13.11
271,R25,2,11.24
271,R25,3,11.53
271,R25,4,11.76
271,R25,5,11.97
271,R27,1,11.15
271,R27,2,13.75
271,R27,3,14.06
271,R27,4,15.02
271,R27,5,11.75
271,R3,0,0.0006988232119294895
271,R3,1,11.342283186870592
271,R3,2,13.382644399325276
271,R3,3,13.981200103194727
271,R3,4,13.312293342924638
271,R3,5,13.11
271,R30,1,15.05
271,R30,2,12.01
271,R30,3,10.27
271,R30,4,14.81
271,R30,5,12.51
271,R31,1,12.27
271,R31,2,9.57
271,R31,3,10.85
271,R31,4,11.96
271,R31,5,13.7
271,R39,1,10.26
271,R39,2,10.02
271,R39,3,9.49
271,R39,4,11.51
271,R39,5,13.62
271,R41,1,9.3
271,R41,2,14.96
271,R41,3,11.11
271,R41,4,13.37
271,R41,5,13.63
271,R44,1,12.25
271,R44,2,11.09
271,R44,3,11.32
271,R44,4,12.57
271,R44,5,12.42
271,R45,1,14.36
271,R45,2,11.06
