district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,771692757.9010351,1.0,1.0,1.0
245,R1,2,469736902.341179,1.0,1.0,1.0
245,R2,1,241536405.54103503,1.0,1.0,1.0
245,R2,2,202957324.38117903,1.0,1.0,1.0
245,R3,1,182465835.22124204,1.0,1.0,1.0
245,R3,2,174100642.50141487,1.0,1.0,1.0
497,R1,1,1367769238.8044875,1.0,1.0,1.0
497,R1,2,1208532946.7219021,1.0,1.0,1.0
497,R2,1,536671843.9144876,1.0,1.0,1.0
497,R2,2,459712871.46190214,1.0,1.0,1.0
497,R3,1,399779758.03738505,1.0,1.0,1.0
497,R3,2,453203202.9322825,1.0,1.0,1.0
588,R1,1,797815900.8914307,1.0,1.0,1.0
588,R1,2,711545519.3577131,1.0,1.0,1.0
588,R2,1,351201912.29143065,1.0,1.0,1.0
588,R2,2,219334551.59771323,1.0,1.0,1.0
588,R3,1,292151250.6677168,1.0,1.0,1.0
588,R3,2,178983532.56725585,1.0,1.0,1.0
