district_code,resource_id,time,demand,priority,urgency,time_index
532,R1,1,922159127.4386332,1.0,1.0,1.0
532,R1,2,838436898.9700556,1.0,1.0,1.0
532,R2,1,427591307.56863314,1.0,1.0,1.0
532,R2,2,294466801.4400556,1.0,1.0,1.0
532,R3,1,269523468.72035974,1.0,1.0,1.0
532,R3,2,293596662.54806674,1.0,1.0,1.0
555,R1,1,949724309.402497,1.0,1.0,1.0
555,R1,2,647129068.8923099,1.0,1.0,1.0
555,R2,1,350598211.602497,1.0,1.0,1.0
555,R2,2,250364954.85230997,1.0,1.0,1.0
555,R3,1,306667154.7649964,1.0,1.0,1.0
555,R3,2,281756241.42077196,1.0,1.0,1.0
56,R1,1,557522257.5246811,1.0,1.0,1.0
56,R1,2,662460011.6137849,1.0,1.0,1.0
56,R2,1,229317950.6546811,1.0,1.0,1.0
56,R2,2,148066603.24378484,1.0,1.0,1.0
56,R3,1,136561733.80561733,1.0,1.0,1.0
56,R3,2,179766209.06454182,1.0,1.0,1.0
