district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,607717401.2710351,1.0,1.0,1.0
245,R1,2,434736455.61117905,1.0,1.0,1.0
245,R2,1,218984928.14103502,1.0,1.0,1.0
245,R2,2,189297814.14117903,1.0,1.0,1.0
245,R3,1,145060155.34124205,1.0,1.0,1.0
245,R3,2,153989839.38141486,1.0,1.0,1.0
281,R1,1,536259173.52078474,1.0,1.0,1.0
281,R1,2,504143832.8018426,1.0,1.0,1.0
281,R2,1,195858639.9507847,1.0,1.0,1.0
281,R2,2,169882616.8918425,1.0,1.0,1.0
281,R3,1,159139180.75094166,1.0,1.0,1.0
281,R3,2,202005587.49221107,1.0,1.0,1.0
346,R1,1,809545641.4275906,1.0,1.0,1.0
346,R1,2,654067662.3790992,1.0,1.0,1.0
346,R2,1,276335216.7975907,1.0,1.0,1.0
346,R2,2,253617400.20909917,1.0,1.0,1.0
346,R3,1,195165747.1171088,1.0,1.0,1.0
346,R3,2,193966375.880919,1.0,1.0,1.0
