district_code,resource_id,time,demand,priority,urgency,time_index
400,R1,1,1218339896.2773712,1.0,1.0,1.0
400,R1,2,980608631.0502331,1.0,1.0,1.0
400,R2,1,485108834.4473713,1.0,1.0,1.0
400,R2,2,295335375.33023316,1.0,1.0,1.0
400,R3,1,279876897.65884554,1.0,1.0,1.0
400,R3,2,388554736.2022798,1.0,1.0,1.0
588,R1,1,998896803.9014307,1.0,1.0,1.0
588,R1,2,925639209.4777131,1.0,1.0,1.0
588,R2,1,360592015.8214307,1.0,1.0,1.0
588,R2,2,496227969.2377132,1.0,1.0,1.0
588,R3,1,361210892.1177168,1.0,1.0,1.0
588,R3,2,267744893.88725588,1.0,1.0,1.0
634,R1,1,877608138.9601834,1.0,1.0,1.0
634,R1,2,912695277.5701374,1.0,1.0,1.0
634,R2,1,302748653.99018335,1.0,1.0,1.0
634,R2,2,339964721.8701374,1.0,1.0,1.0
634,R3,1,246296445.75022003,1.0,1.0,1.0
634,R3,2,300148260.76016486,1.0,1.0,1.0
