district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,0.0316670914770139,1.0,1.0,1.0
1,R1,2,0.0445004444808032,1.0,1.0,1.0
1,R2,1,0.0316670914770139,1.0,1.0,1.0
1,R2,2,0.0445004444808032,1.0,1.0,1.0
1,R3,1,0.0380005097724164,1.0,1.0,1.0
1,R3,2,0.053400533376964,1.0,1.0,1.0
132,R1,1,1137743231.6933808,1.0,1.0,1.0
132,R1,2,1579226529.906994,1.0,1.0,1.0
132,R2,1,549168343.6833808,1.0,1.0,1.0
132,R2,2,640207090.516994,1.0,1.0,1.0
132,R3,1,398503171.17005694,1.0,1.0,1.0
132,R3,2,417078294.9883929,1.0,1.0,1.0
300,R1,1,878238922.1531924,1.0,1.0,1.0
300,R1,2,651416058.5196443,1.0,1.0,1.0
300,R2,1,238174411.14319244,1.0,1.0,1.0
300,R2,2,193313358.18964428,1.0,1.0,1.0
300,R3,1,253883278.8078309,1.0,1.0,1.0
300,R3,2,157196882.09357315,1.0,1.0,1.0
