district_code,resource_id,time,demand,priority,urgency,time_index
346,R1,1,1273022900.5175908,1.0,1.0,1.0
346,R1,2,815881136.1590992,1.0,1.0,1.0
346,R2,1,328790233.17759067,1.0,1.0,1.0
346,R2,2,450231676.91909915,1.0,1.0,1.0
346,R3,1,338132796.9771088,1.0,1.0,1.0
346,R3,2,398377128.90091896,1.0,1.0,1.0
468,R1,1,1541802655.4056363,1.0,1.0,1.0
468,R1,2,1136311325.936255,1.0,1.0,1.0
468,R2,1,537953315.8756365,1.0,1.0,1.0
468,R2,2,291343002.3662551,1.0,1.0,1.0
468,R3,1,333329970.35876375,1.0,1.0,1.0
468,R3,2,430707424.5355062,1.0,1.0,1.0
496,R1,1,951174103.6714405,1.0,1.0,1.0
496,R1,2,896903562.4868134,1.0,1.0,1.0
496,R2,1,343863041.83144045,1.0,1.0,1.0
496,R2,2,254674946.91681346,1.0,1.0,1.0
496,R3,1,341347746.0417286,1.0,1.0,1.0
496,R3,2,206592382.80817616,1.0,1.0,1.0
