district_code,resource_id,time,demand,priority,urgency,time_index
23,R1,1,919254509.5326283,1.0,1.0,1.0
23,R1,2,798364014.8808434,1.0,1.0,1.0
23,R2,1,312784805.2626284,1.0,1.0,1.0
23,R2,2,421022105.1808435,1.0,1.0,1.0
23,R3,1,296763705.3751541,1.0,1.0,1.0
23,R3,2,216052499.06301215,1.0,1.0,1.0
300,R1,1,1093564650.9631925,1.0,1.0,1.0
300,R1,2,951203044.1196443,1.0,1.0,1.0
300,R2,1,512018011.6531924,1.0,1.0,1.0
300,R2,2,303349052.0796443,1.0,1.0,1.0
300,R3,1,348264134.7978309,1.0,1.0,1.0
300,R3,2,279286995.36357313,1.0,1.0,1.0
496,R1,1,1181093643.1114404,1.0,1.0,1.0
496,R1,2,673980991.3668134,1.0,1.0,1.0
496,R2,1,314964266.9714405,1.0,1.0,1.0
496,R2,2,342004826.38681346,1.0,1.0,1.0
496,R3,1,294166712.4617286,1.0,1.0,1.0
496,R3,2,256310545.66817614,1.0,1.0,1.0
