district_code,resource_id,time,demand,priority,urgency,time_index
370,R1,1,1328765067.4117515,1.0,1.0,1.0
370,R1,2,805365750.4017184,1.0,1.0,1.0
370,R2,1,418512392.9717517,1.0,1.0,1.0
370,R2,2,344166053.1017184,1.0,1.0,1.0
370,R3,1,339980130.6501021,1.0,1.0,1.0
370,R3,2,419804547.08206207,1.0,1.0,1.0
555,R1,1,1463751303.122497,1.0,1.0,1.0
555,R1,2,1394927099.59231,1.0,1.0,1.0
555,R2,1,486991827.56249696,1.0,1.0,1.0
555,R2,2,422366151.35230994,1.0,1.0,1.0
555,R3,1,437539147.5249964,1.0,1.0,1.0
555,R3,2,422671266.68077195,1.0,1.0,1.0
69,R1,1,1331274626.7134812,1.0,1.0,1.0
69,R1,2,853387902.2067177,1.0,1.0,1.0
69,R2,1,347698231.64348125,1.0,1.0,1.0
69,R2,2,345533162.4067176,1.0,1.0,1.0
69,R3,1,299374486.6661775,1.0,1.0,1.0
69,R3,2,292255146.6000611,1.0,1.0,1.0
