district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,489647785.6770777,1.0,1.0,1.0
272,R1,2,567475213.7984731,1.0,1.0,1.0
272,R2,1,190135289.04707772,1.0,1.0,1.0
272,R2,2,192000530.5484732,1.0,1.0,1.0
272,R3,1,180910373.55849326,1.0,1.0,1.0
272,R3,2,198183054.74216783,1.0,1.0,1.0
293,R1,1,712354314.7231624,1.0,1.0,1.0
293,R1,2,445223191.8384225,1.0,1.0,1.0
293,R2,1,218041541.63316235,1.0,1.0,1.0
293,R2,2,162886834.2484225,1.0,1.0,1.0
293,R3,1,194550150.4277948,1.0,1.0,1.0
293,R3,2,202326882.512107,1.0,1.0,1.0
588,R1,1,511025602.98143065,1.0,1.0,1.0
588,R1,2,759316042.6077131,1.0,1.0,1.0
588,R2,1,282668898.23143065,1.0,1.0,1.0
588,R2,2,271588381.65771323,1.0,1.0,1.0
588,R3,1,203272647.8577168,1.0,1.0,1.0
588,R3,2,186010411.87725586,1.0,1.0,1.0
