district_code,resource_id,time,demand,priority,urgency,time_index
293,R1,1,484905978.92316234,1.0,1.0,1.0
293,R1,2,562537248.8284224,1.0,1.0,1.0
293,R2,1,230352638.10316235,1.0,1.0,1.0
293,R2,2,150401814.9884225,1.0,1.0,1.0
293,R3,1,185552270.1577948,1.0,1.0,1.0
293,R3,2,125410058.982107,1.0,1.0,1.0
638,R1,1,595826579.9800649,1.0,1.0,1.0
638,R1,2,478834110.1701049,1.0,1.0,1.0
638,R2,1,143777684.2900648,1.0,1.0,1.0
638,R2,2,210666093.77010491,1.0,1.0,1.0
638,R3,1,145112270.85007778,1.0,1.0,1.0
638,R3,2,152120274.24012592,1.0,1.0,1.0
69,R1,1,762103129.8734813,1.0,1.0,1.0
69,R1,2,632801558.7667177,1.0,1.0,1.0
69,R2,1,337845341.82348126,1.0,1.0,1.0
69,R2,2,200842552.95671764,1.0,1.0,1.0
69,R3,1,200081019.9961775,1.0,1.0,1.0
69,R3,2,197190148.53006116,1.0,1.0,1.0
