district_code,resource_id,time,demand,priority,urgency,time_index
281,R1,1,733837442.6307847,1.0,1.0,1.0
281,R1,2,520661647.7918426,1.0,1.0,1.0
281,R2,1,232580734.44078472,1.0,1.0,1.0
281,R2,2,222704604.92184252,1.0,1.0,1.0
281,R3,1,176859431.59094167,1.0,1.0,1.0
281,R3,2,191888467.24221107,1.0,1.0,1.0
327,R1,1,1253447021.6114156,1.0,1.0,1.0
327,R1,2,972924366.7979021,1.0,1.0,1.0
327,R2,1,518683803.6614158,1.0,1.0,1.0
327,R2,2,391132887.5379021,1.0,1.0,1.0
327,R3,1,324681784.81369895,1.0,1.0,1.0
327,R3,2,310164862.3314825,1.0,1.0,1.0
555,R1,1,1115359365.732497,1.0,1.0,1.0
555,R1,2,872508800.2723099,1.0,1.0,1.0
555,R2,1,429407194.772497,1.0,1.0,1.0
555,R2,2,357590350.2623099,1.0,1.0,1.0
555,R3,1,376423571.91499645,1.0,1.0,1.0
555,R3,2,232931479.39077193,1.0,1.0,1.0
