district_code,resource_id,time,demand,priority,urgency,time_index
293,R1,1,930682866.4731624,1.0,1.0,1.0
293,R1,2,827852159.1184225,1.0,1.0,1.0
293,R2,1,322698118.79316235,1.0,1.0,1.0
293,R2,2,291936236.5184225,1.0,1.0,1.0
293,R3,1,267048623.38779482,1.0,1.0,1.0
293,R3,2,250390959.692107,1.0,1.0,1.0
56,R1,1,856996290.5146811,1.0,1.0,1.0
56,R1,2,1184032803.3637848,1.0,1.0,1.0
56,R2,1,318683712.5546811,1.0,1.0,1.0
56,R2,2,277770152.0737848,1.0,1.0,1.0
56,R3,1,332360853.24561733,1.0,1.0,1.0
56,R3,2,275447851.4645418,1.0,1.0,1.0
585,R1,1,696449189.0883462,1.0,1.0,1.0
585,R1,2,973743621.9246886,1.0,1.0,1.0
585,R2,1,366771389.90834624,1.0,1.0,1.0
585,R2,2,245935329.08468854,1.0,1.0,1.0
585,R3,1,239114668.69001552,1.0,1.0,1.0
585,R3,2,290355356.3376263,1.0,1.0,1.0
