district_code,resource_id,time,demand,priority,urgency,time_index
261,R1,1,570165980.1045918,1.0,1.0,1.0
261,R1,2,476964827.54757136,1.0,1.0,1.0
261,R2,1,245343307.66459176,1.0,1.0,1.0
261,R2,2,156822382.45757136,1.0,1.0,1.0
261,R3,1,207895828.16551012,1.0,1.0,1.0
261,R3,2,103418546.39908563,1.0,1.0,1.0
327,R1,1,791149381.7714158,1.0,1.0,1.0
327,R1,2,899719218.497902,1.0,1.0,1.0
327,R2,1,351056519.2414158,1.0,1.0,1.0
327,R2,2,297790530.4179021,1.0,1.0,1.0
327,R3,1,267645930.91369894,1.0,1.0,1.0
327,R3,2,352194124.81148255,1.0,1.0,1.0
35,R1,1,719800958.9386542,1.0,1.0,1.0
35,R1,2,774335408.8653356,1.0,1.0,1.0
35,R2,1,294757061.6586543,1.0,1.0,1.0
35,R2,2,248783305.1253356,1.0,1.0,1.0
35,R3,1,221739387.87438512,1.0,1.0,1.0
35,R3,2,204372782.99040273,1.0,1.0,1.0
