district_code,resource_id,time,demand
1,R1,1,0.0316670914770139
1,R1,2,0.0445004444808032
1,R1,3,0.0523875535297643
1,R1,4,0.0479180741148442
1,R2,1,0.0316670914770139
1,R2,2,0.0445004444808032
1,R2,3,0.0523875535297643
1,R2,4,0.0479180741148442
1,R3,1,0.0380005097724164
1,R3,2,0.053400533376964
1,R3,3,0.0628650642357172
1,R3,4,0.0575016889378132
1,R4,1,0.0411672189201179
1,R4,2,0.0578505778250444
1,R4,3,0.0681038195886936
1,R4,4,0.0622934963492977
1,R5,1,0.0475006372155209
1,R5,2,0.0667506667212051
1,R5,3,0.0785813302946465
1,R5,4,0.0718771111722666
1,R6,1,0.0506673463632221
1,R6,2,0.0712007111692855
1,R6,3,0.0838200856476231
1,R6,4,0.0766689185837511
2,R1,1,505888988.813973
2,R1,2,510226547.0355333
2,R1,3,387371055.82039416
2,R1,4,362527669.22971755
2,R2,1,183978221.72397298
2,R2,2,228326859.3955333
2,R2,3,153914620.65039414
2,R2,4,217144273.71971753
2,R3,1,96925002.8187676
2,R3,2,115303395.19463995
2,R3,3,147243034.05247298
2,R3,4,156832843.12166107
2,R4,1,40707053.8511649
2,R4,2,40535560.19919328
2,R4,3,46358291.568512395
2,R4,4,35959819.117632814
2,R5,1,3070680943.5059595
2,R5,2,2394408565.3982997
2,R5,3,2227862746.0705914
2,R5,4,2555085343.5995765
2,R6,1,7509711962.748357
2,R6,2,7024892775.482853
2,R6,3,7455686044.266631
2,R6,4,5988615234.0455475
3,R1,1,417997510.2327495
3,R1,2,514951195.60317725
3,R1,3,565303939.7637906
3,R1,4,472049303.1239949
3,R2,1,211549517.94274953
3,R2,2,206678486.7031772
3,R2,3,131271578.14379066
3,R2,4,194362864.64399487
3,R3,1,162197333.49329942
3,R3,2,176221496.07381266
3,R3,3,142038803.73454878
3,R3,4,140577287.9047939
3,R4,1,40990263.123574376
3,R4,2,43256264.7541304
3,R4,3,56742457.46492787
3,R4,4,32529945.91519336
3,R5,1,2750003235.1341243
3,R5,2,3105973333.134766
3,R5,3,2409763555.1456857
3,R5,4,2988226935.3059926
3,R6,1,8504665378.494399
3,R6,2,5602793440.605084
3,R6,3,6671865136.836065
3,R6,4,6171981011.016392
4,R1,1,462295248.1476855
4,R1,2,617575551.3383566
4,R1,3,617801305.2736359
4,R1,4,379725340.3227357
4,R2,1,221777283.29768553
4,R2,2,213833946.7883565
4,R2,3,135860921.27363595
4,R2,4,202416066.48273572
4,R3,1,164441417.57922262
4,R3,2,150745104.88002783
4,R3,3,129207992.82436311
4,R3,4,155997222.48328286
4,R4,1,26971626.289991196
4,R4,2,35410809.78086348
4,R4,3,38844994.874726705
4,R4,4,33286658.933556452
4,R5,1,2249835251.3315287
4,R5,2,1941916434.3025348
4,R5,3,2231583839.105454
4,R5,4,2255060809.5241036
4,R6,1,7920339560.752296
4,R6,2,8272919489.20337
4,R6,3,6282009364.365817
4,R6,4,5484091492.934378
5,R1,1,398015741.16685885
5,R1,2,497292008.07238066
5,R1,3,477078665.9444195
5,R1,4,324307925.035571
5,R2,1,143901606.35685885
5,R2,2,157304433.99238068
5,R2,3,211193005.44441953
5,R2,4,134370557.40557098
5,R3,1,190981841.14023063
5,R3,2,138559167.44485682
5,R3,3,124429801.15730341
5,R3,4,156537268.93868518
5,R4,1,42134929.531916514
5,R4,2,56612239.96609489
5,R4,3,46203594.34874536
5,R4,4,35129402.91024228
5,R5,1,2232843077.505288
5,R5,2,2146009196.7285712
5,R5,3,2055850506.7516294
5,R5,4,2128856426.2933564
5,R6,1,6277640894.7669735
5,R6,2,6123979886.169808
5,R6,3,6468456872.193071
5,R6,4,8873062454.264914
6,R1,1,440484753.25947607
6,R1,2,401133020.13382244
6,R1,3,425954989.94735414
6,R1,4,460907058.0652196
6,R2,1,197699949.8294761
6,R2,2,123426636.17382245
6,R2,3,175636137.75735417
6,R2,4,164082982.3952196
6,R3,1,148289737.1733713
6,R3,2,124382310.77658695
6,R3,3,186954850.14082497
6,R3,4,183633700.0902635
6,R4,1,50613713.31531889
6,R4,2,52458870.577969186
6,R4,3,36560416.46256039
6,R4,4,35241758.40278545
6,R5,1,2472544474.569214
6,R5,2,2503671180.810734
6,R5,3,1699178710.2060313
6,R5,4,2019751618.5778294
6,R6,1,5535189985.891161
6,R6,2,7305993251.752115
6,R6,3,8346108694.087767
6,R6,4,6967970608.400351
