district_code,resource_id,time,demand,priority,urgency,time_index
370,R1,1,1185160054.8317516,1.0,1.0,1.0
370,R1,2,990373038.2317183,1.0,1.0,1.0
370,R2,1,523532093.56175166,1.0,1.0,1.0
370,R2,2,344574153.09171844,1.0,1.0,1.0
370,R3,1,373130764.99010205,1.0,1.0,1.0
370,R3,2,406718797.3820621,1.0,1.0,1.0
400,R1,1,1165278941.867371,1.0,1.0,1.0
400,R1,2,995976627.6402332,1.0,1.0,1.0
400,R2,1,412688901.5473713,1.0,1.0,1.0
400,R2,2,278126233.78023314,1.0,1.0,1.0
400,R3,1,442840363.4388456,1.0,1.0,1.0
400,R3,2,274041622.5322798,1.0,1.0,1.0
468,R1,1,1489459485.8856363,1.0,1.0,1.0
468,R1,2,1181156087.116255,1.0,1.0,1.0
468,R2,1,473896090.1656365,1.0,1.0,1.0
468,R2,2,474422248.6062551,1.0,1.0,1.0
468,R3,1,308092287.5587638,1.0,1.0,1.0
468,R3,2,372647100.64550614,1.0,1.0,1.0
