district_code,resource_id,time,demand
281,R1,0,0.0009752653374600394
281,R1,1,22.900784732064025
281,R1,2,25.88184254156099
281,R1,3,19.891786321617733
281,R1,4,20.391128356523055
281,R1,5,24.56
281,R1,6,23.97
281,R1,7,20.48
281,R1,8,20.62
281,R12,1,22.89
281,R12,2,28.45
281,R12,3,19.1
281,R12,4,17.69
281,R12,5,23.12
281,R12,6,29.09
281,R12,7,21.91
281,R12,8,29.45
281,R17,1,19.17
281,R17,2,19.14
281,R17,3,27.44
281,R17,4,24.7
281,R17,5,21.1
281,R17,6,22.31
281,R17,7,20.08
281,R17,8,24.92
281,R18,1,21.88
281,R18,2,23.14
281,R18,3,26.31
281,R18,4,29.72
281,R18,5,25.07
281,R18,6,20.01
281,R18,7,20.49
281,R18,8,28.95
281,R2,0,0.0009752653374600394
281,R2,1,46.940784732064024
281,R2,2,68.82184254156098
281,R2,3,61.861786321617735
281,R2,4,52.071128356523054
281,R2,5,48.42
281,R2,6,56.21
281,R2,7,47.42
281,R2,8,67.58
281,R20,1,18.0
281,R20,2,25.23
281,R20,3,25.78
281,R20,4,23.99
281,R20,5,20.96
281,R20,6,27.99
281,R20,7,24.08
281,R20,8,19.59
281,R23,1,23.89
281,R23,2,23.97
281,R23,3,20.92
281,R23,4,23.83
281,R23,5,20.78
281,R23,6,23.18
281,R23,7,25.38
281,R23,8,26.47
281,R25,1,18.43
281,R25,2,22.63
281,R25,3,25.84
281,R25,4,21.75
281,R25,5,21.88
281,R25,6,19.55
281,R25,7,24.12
281,R25,8,22.22
281,R26,1,24.07
281,R26,2,29.68
281,R26,3,28.0
281,R26,4,19.88
281,R26,5,17.81
281,R26,6,23.73
281,R26,7,18.12
281,R26,8,18.72
281,R28,1,26.28
281,R28,2,21.26
281,R28,3,17.24
281,R28,4,20.5
281,R28,5,21.82
281,R28,6,23.47
281,R28,7,22.7
281,R28,8,21.42
281,R29,1,21.66
281,R29,2,23.11
281,R29,3,22.84
281,R29,4,20.52
281,R29,5,23.45
281,R29,6,20.1
281,R29,7,18.25
281,R29,8,25.14
281,R35,1,26.01
281,R35,2,27.42
281,R35,3,21.73
281,R35,4,28.1
281,R35,5,20.59
281,R35,6,21.64
281,R35,7,20.73
281,R35,8,21.98
281,R37,1,22.8
281,R37,2,21.53
281,R37,3,21.67
281,R37,4,24.12
281,R37,5,17.28
281,R37,6,23.03
281,R37,7,30.21
281,R37,8,21.58
281,R39,1,24.89
281,R39,2,30.43
281,R39,3,19.13
281,R39,4,20.14
281,R39,5,23.17
281,R39,6,20.95
281,R39,7,18.78
281,R39,8,24.58
281,R40,1,23.95
281,R40,2,23.83
281,R40,3,20.38
281,R40,4,28.42
281,R40,5,18.51
281,R40,6,22.24
281,R40,7,21.58
281,R40,8,18.58
281,R46,1,18.69
281,R46,2,26.41
281,R46,3,25.85
281,R46,4,28.06
281,R46,5,18.31
281,R46,6,22.02
281,R46,7,22.74
281,R46,8,25.57
281,R47,1,28.31
281,R47,2,23.75
