district_code,resource_id,time,demand,priority,urgency,time_index
203,R1,1,1010139626.0458626,1.0,1.0,1.0
203,R1,2,1050525428.7015327,1.0,1.0,1.0
203,R2,1,348468070.6358626,1.0,1.0,1.0
203,R2,2,391304301.98153275,1.0,1.0,1.0
203,R3,1,283490762.1870351,1.0,1.0,1.0
203,R3,2,345474978.1358393,1.0,1.0,1.0
497,R1,1,1175661283.7444875,1.0,1.0,1.0
497,R1,2,946257777.111902,1.0,1.0,1.0
497,R2,1,468115405.7344876,1.0,1.0,1.0
497,R2,2,284989736.8219021,1.0,1.0,1.0
497,R3,1,270072770.21738505,1.0,1.0,1.0
497,R3,2,374943608.6122825,1.0,1.0,1.0
587,R1,1,477274547.281204,1.0,1.0,1.0
587,R1,2,442271947.3321729,1.0,1.0,1.0
587,R2,1,172291463.28120402,1.0,1.0,1.0
587,R2,2,237098546.7921729,1.0,1.0,1.0
587,R3,1,172587162.7614448,1.0,1.0,1.0
587,R3,2,127928953.9226075,1.0,1.0,1.0
