district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,2052571189.6433809,1.0,1.0,1.0
132,R1,2,1516809520.036994,1.0,1.0,1.0
132,R2,1,639832110.4033808,1.0,1.0,1.0
132,R2,2,552179623.3069941,1.0,1.0,1.0
132,R3,1,598908873.100057,1.0,1.0,1.0
132,R3,2,472685842.51839286,1.0,1.0,1.0
494,R1,1,554442516.8506018,1.0,1.0,1.0
494,R1,2,646871734.4407115,1.0,1.0,1.0
494,R2,1,254404083.13060173,1.0,1.0,1.0
494,R2,2,184879238.49071145,1.0,1.0,1.0
494,R3,1,155859856.54072207,1.0,1.0,1.0
494,R3,2,172491810.98085374,1.0,1.0,1.0
99,R1,1,1116338672.5274289,1.0,1.0,1.0
99,R1,2,1064334440.1934615,1.0,1.0,1.0
99,R2,1,310014060.4574288,1.0,1.0,1.0
99,R2,2,399144352.5134614,1.0,1.0,1.0
99,R3,1,311252675.17491454,1.0,1.0,1.0
99,R3,2,290995952.2461538,1.0,1.0,1.0
