district_code,resource_id,time,demand,priority,urgency,time_index
602,R10,1,78580969.20457967,1.0,1.0,1.0
602,R11,1,65751119.72764683,1.0,1.0,1.0
602,R15,1,11097.88,1.0,1.0,1.0
602,R18,1,2890651.55,1.0,1.0,1.0
602,R36,1,480.69,1.0,1.0,1.0
602,R42,1,5549204.49,1.0,1.0,1.0
602,R44,1,686.6,1.0,1.0,1.0
602,R50,1,135831982.62,1.0,1.0,1.0
603,R10,1,94861188.47,1.0,1.0,1.0
603,R11,1,71107907.21,1.0,1.0,1.0
603,R15,1,9121.79,1.0,1.0,1.0
603,R18,1,3315738.37,1.0,1.0,1.0
603,R36,1,416.71,1.0,1.0,1.0
603,R42,1,4904494.28,1.0,1.0,1.0
603,R44,1,626.13,1.0,1.0,1.0
603,R50,1,140908027.66,1.0,1.0,1.0
604,R10,1,102679750.0939509,1.0,1.0,1.0
604,R11,1,71182377.60230114,1.0,1.0,1.0
604,R15,1,10938.24,1.0,1.0,1.0
604,R18,1,3025198.71,1.0,1.0,1.0
604,R36,1,475.77,1.0,1.0,1.0
604,R42,1,4910753.87,1.0,1.0,1.0
604,R44,1,747.96,1.0,1.0,1.0
604,R50,1,146138744.32,1.0,1.0,1.0
605,R10,1,83411973.16489337,1.0,1.0,1.0
605,R11,1,74096190.92168248,1.0,1.0,1.0
605,R15,1,11533.27,1.0,1.0,1.0
605,R18,1,3109700.6,1.0,1.0,1.0
605,R36,1,404.52,1.0,1.0,1.0
605,R42,1,4913142.3,1.0,1.0,1.0
605,R44,1,677.99,1.0,1.0,1.0
605,R50,1,164390472.91,1.0,1.0,1.0
606,R10,1,96387531.41836292,1.0,1.0,1.0
606,R11,1,61473029.97518918,1.0,1.0,1.0
606,R15,1,9496.99,1.0,1.0,1.0
606,R18,1,2738317.45,1.0,1.0,1.0
606,R36,1,418.55,1.0,1.0,1.0
606,R42,1,4982173.03,1.0,1.0,1.0
606,R44,1,704.29,1.0,1.0,1.0
606,R50,1,149171055.85,1.0,1.0,1.0
607,R10,1,88107224.94469954,1.0,1.0,1.0
607,R11,1,76550505.92507213,1.0,1.0,1.0
607,R15,1,8515.56,1.0,1.0,1.0
607,R18,1,3603625.11,1.0,1.0,1.0
607,R36,1,454.75,1.0,1.0,1.0
607,R42,1,5368862.76,1.0,1.0,1.0
607,R44,1,657.48,1.0,1.0,1.0
607,R50,1,125843568.97,1.0,1.0,1.0
608,R10,1,95676381.49375097,1.0,1.0,1.0
608,R11,1,68615172.98204668,1.0,1.0,1.0
608,R15,1,8461.23,1.0,1.0,1.0
608,R18,1,2831235.78,1.0,1.0,1.0
608,R36,1,370.48,1.0,1.0,1.0
608,R42,1,5655886.51,1.0,1.0,1.0
608,R44,1,729.61,1.0,1.0,1.0
608,R50,1,139102045.14,1.0,1.0,1.0
609,R10,1,83041091.4241886,1.0,1.0,1.0
609,R11,1,63938231.30078548,1.0,1.0,1.0
609,R15,1,7634.87,1.0,1.0,1.0
609,R18,1,2476056.71,1.0,1.0,1.0
609,R36,1,419.96,1.0,1.0,1.0
609,R42,1,4371431.88,1.0,1.0,1.0
609,R44,1,573.57,1.0,1.0,1.0
609,R50,1,139498061.09,1.0,1.0,1.0
610,R10,1,88232884.84127392,1.0,1.0,1.0
610,R11,1,71592397.51798499,1.0,1.0,1.0
610,R15,1,8323.93,1.0,1.0,1.0
610,R18,1,3171362.63,1.0,1.0,1.0
610,R36,1,461.42,1.0,1.0,1.0
610,R42,1,5587157.7,1.0,1.0,1.0
610,R44,1,582.93,1.0,1.0,1.0
610,R50,1,123003996.28,1.0,1.0,1.0
611,R10,1,79599127.70718494,1.0,1.0,1.0
611,R11,1,63879288.77914447,1.0,1.0,1.0
611,R15,1,9585.89,1.0,1.0,1.0
611,R18,1,3062016.07,1.0,1.0,1.0
611,R36,1,337.23,1.0,1.0,1.0
611,R42,1,3949252.35,1.0,1.0,1.0
611,R44,1,491.79,1.0,1.0,1.0
611,R50,1,107415374.25,1.0,1.0,1.0
612,R10,1,86469121.53951521,1.0,1.0,1.0
612,R11,1,69408474.36029209,1.0,1.0,1.0
612,R15,1,8012.28,1.0,1.0,1.0
612,R18,1,2949581.9,1.0,1.0,1.0
612,R36,1,454.9,1.0,1.0,1.0
612,R42,1,4726555.01,1.0,1.0,1.0
612,R44,1,671.77,1.0,1.0,1.0
612,R50,1,148944562.13,1.0,1.0,1.0
613,R10,1,80413666.93024577,1.0,1.0,1.0
613,R11,1,66367304.81304008,1.0,1.0,1.0
613,R15,1,7730.77,1.0,1.0,1.0
613,R18,1,2935835.8,1.0,1.0,1.0
613,R36,1,323.65,1.0,1.0,1.0
613,R42,1,4345693.24,1.0,1.0,1.0
613,R44,1,589.94,1.0,1.0,1.0
613,R50,1,120979045.44,1.0,1.0,1.0
614,R10,1,77358340.00450678,1.0,1.0,1.0
614,R11,1,72322880.56300864,1.0,1.0,1.0
614,R15,1,8758.52,1.0,1.0,1.0
614,R18,1,2706990.01,1.0,1.0,1.0
614,R36,1,446.64,1.0,1.0,1.0
614,R42,1,4432633.52,1.0,1.0,1.0
614,R44,1,631.13,1.0,1.0,1.0
614,R50,1,129636111.28,1.0,1.0,1.0
615,R10,1,68113415.66686393,1.0,1.0,1.0
615,R11,1,56743853.90873592,1.0,1.0,1.0
