district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,598427718.1870776,1.0,1.0,1.0
272,R1,2,675249327.5884732,1.0,1.0,1.0
272,R2,1,309261429.6670777,1.0,1.0,1.0
272,R2,2,189581142.7084732,1.0,1.0,1.0
272,R3,1,175966508.70849323,1.0,1.0,1.0
272,R3,2,189414760.05216783,1.0,1.0,1.0
588,R1,1,822735704.1314307,1.0,1.0,1.0
588,R1,2,773463936.3877132,1.0,1.0,1.0
588,R2,1,363554232.5114307,1.0,1.0,1.0
588,R2,2,197570695.16771322,1.0,1.0,1.0
588,R3,1,265757564.1077168,1.0,1.0,1.0
588,R3,2,288315373.8472559,1.0,1.0,1.0
90,R1,1,1023219383.0238873,1.0,1.0,1.0
90,R1,2,573001647.2006965,1.0,1.0,1.0
90,R2,1,300485339.8038872,1.0,1.0,1.0
90,R2,2,277482555.72069645,1.0,1.0,1.0
90,R3,1,276464065.9246647,1.0,1.0,1.0
90,R3,2,147924577.9428357,1.0,1.0,1.0
