district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,1592474614.1633809,1.0,1.0,1.0
132,R1,2,1331505444.146994,1.0,1.0,1.0
132,R2,1,579051006.1333808,1.0,1.0,1.0
132,R2,2,555929289.0469941,1.0,1.0,1.0
132,R3,1,354758418.6200569,1.0,1.0,1.0
132,R3,2,513859969.6283929,1.0,1.0,1.0
281,R1,1,441125985.4807848,1.0,1.0,1.0
281,R1,2,587267232.4718425,1.0,1.0,1.0
281,R2,1,200878712.40078473,1.0,1.0,1.0
281,R2,2,154820100.00184253,1.0,1.0,1.0
281,R3,1,180040756.18094167,1.0,1.0,1.0
281,R3,2,148782095.81221107,1.0,1.0,1.0
634,R1,1,578165033.1001834,1.0,1.0,1.0
634,R1,2,455851096.59013736,1.0,1.0,1.0
634,R2,1,210381015.62018335,1.0,1.0,1.0
634,R2,2,166891941.0901374,1.0,1.0,1.0
634,R3,1,210626416.70022002,1.0,1.0,1.0
634,R3,2,138802347.98016483,1.0,1.0,1.0
