district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,843820844.5116671,1.0,1.0,1.0
1,R1,2,769459506.0445005,1.0,1.0,1.0
1,R2,1,353094071.51166713,1.0,1.0,1.0
1,R2,2,362677778.0145005,1.0,1.0,1.0
1,R3,1,296672476.5380005,1.0,1.0,1.0
1,R3,2,254048778.58340055,1.0,1.0,1.0
293,R1,1,1016122679.9731624,1.0,1.0,1.0
293,R1,2,941556182.0084225,1.0,1.0,1.0
293,R2,1,276475026.52316236,1.0,1.0,1.0
293,R2,2,360459630.3384225,1.0,1.0,1.0
293,R3,1,282196547.94779485,1.0,1.0,1.0
293,R3,2,170800406.992107,1.0,1.0,1.0
370,R1,1,1502228576.9617517,1.0,1.0,1.0
370,R1,2,963883377.8117183,1.0,1.0,1.0
370,R2,1,519208958.6617517,1.0,1.0,1.0
370,R2,2,396040868.0117184,1.0,1.0,1.0
370,R3,1,373053687.3401021,1.0,1.0,1.0
370,R3,2,311283810.90206206,1.0,1.0,1.0
