district_code,resource_id,time,demand,priority,urgency,time_index
293,R1,1,732038540.3731624,1.0,1.0,1.0
293,R1,2,483473430.29842246,1.0,1.0,1.0
293,R2,1,272751408.5731624,1.0,1.0,1.0
293,R2,2,266424916.50842252,1.0,1.0,1.0
293,R3,1,260216064.95779482,1.0,1.0,1.0
293,R3,2,176042262.162107,1.0,1.0,1.0
346,R1,1,933303320.2675906,1.0,1.0,1.0
346,R1,2,675908548.1690992,1.0,1.0,1.0
346,R2,1,324658977.9675907,1.0,1.0,1.0
346,R2,2,214062906.71909916,1.0,1.0,1.0
346,R3,1,239179641.25710878,1.0,1.0,1.0
346,R3,2,235482393.540919,1.0,1.0,1.0
35,R1,1,948893327.5386542,1.0,1.0,1.0
35,R1,2,788739033.8653356,1.0,1.0,1.0
35,R2,1,324204599.0086543,1.0,1.0,1.0
35,R2,2,319483785.27533555,1.0,1.0,1.0
35,R3,1,239186270.2543851,1.0,1.0,1.0
35,R3,2,190383297.73040274,1.0,1.0,1.0
