district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,1102555340.961035,1.0,1.0,1.0
245,R1,2,732277352.4911791,1.0,1.0,1.0
245,R2,1,308108698.75103503,1.0,1.0,1.0
245,R2,2,218751267.10117903,1.0,1.0,1.0
245,R3,1,301603146.75124204,1.0,1.0,1.0
245,R3,2,277867538.00141484,1.0,1.0,1.0
293,R1,1,943318981.8831624,1.0,1.0,1.0
293,R1,2,1045434691.1984224,1.0,1.0,1.0
293,R2,1,285198499.3231624,1.0,1.0,1.0
293,R2,2,261807799.57842252,1.0,1.0,1.0
293,R3,1,276435536.49779487,1.0,1.0,1.0
293,R3,2,241680636.35210702,1.0,1.0,1.0
90,R1,1,1019796076.3338872,1.0,1.0,1.0
90,R1,2,868715033.7806964,1.0,1.0,1.0
90,R2,1,373675786.1838872,1.0,1.0,1.0
90,R2,2,284897154.36069643,1.0,1.0,1.0
90,R3,1,356991627.74466467,1.0,1.0,1.0
90,R3,2,251528629.6928357,1.0,1.0,1.0
