district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,914045394.3410351,1.0,1.0,1.0
245,R1,2,850648612.6411791,1.0,1.0,1.0
245,R2,1,359823352.92103505,1.0,1.0,1.0
245,R2,2,290274004.76117903,1.0,1.0,1.0
245,R3,1,326966966.951242,1.0,1.0,1.0
245,R3,2,163660293.00141487,1.0,1.0,1.0
587,R1,1,936395159.221204,1.0,1.0,1.0
587,R1,2,676398550.502173,1.0,1.0,1.0
587,R2,1,361270539.341204,1.0,1.0,1.0
587,R2,2,360555291.2321729,1.0,1.0,1.0
587,R3,1,336128505.79144484,1.0,1.0,1.0
587,R3,2,263562064.3726075,1.0,1.0,1.0
634,R1,1,802856548.1201833,1.0,1.0,1.0
634,R1,2,835993196.5201373,1.0,1.0,1.0
634,R2,1,342154577.23018336,1.0,1.0,1.0
634,R2,2,222578544.8701374,1.0,1.0,1.0
634,R3,1,292752200.53022,1.0,1.0,1.0
634,R3,2,298594699.6701649,1.0,1.0,1.0
