district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,847966444.6206198,1.0,1.0,1.0
241,R1,2,476282825.6907935,1.0,1.0,1.0
241,R2,1,169498846.8506198,1.0,1.0,1.0
241,R2,2,241483702.8507935,1.0,1.0,1.0
241,R3,1,231477491.98074374,1.0,1.0,1.0
241,R3,2,117923423.39095223,1.0,1.0,1.0
497,R1,1,1510738933.1244874,1.0,1.0,1.0
497,R1,2,1117712132.261902,1.0,1.0,1.0
497,R2,1,490784897.13448757,1.0,1.0,1.0
497,R2,2,421707686.3319021,1.0,1.0,1.0
497,R3,1,423442286.5073851,1.0,1.0,1.0
497,R3,2,286841074.53228253,1.0,1.0,1.0
634,R1,1,678922092.9501834,1.0,1.0,1.0
634,R1,2,586355558.2101374,1.0,1.0,1.0
634,R2,1,212139622.52018335,1.0,1.0,1.0
634,R2,2,266084077.95013738,1.0,1.0,1.0
634,R3,1,150955256.26022002,1.0,1.0,1.0
634,R3,2,182780661.71016484,1.0,1.0,1.0
