district_code,resource_id,time,demand
100,R11,0,0.11611479968023661
100,R11,1,20.48377771830113
100,R11,2,19.180340824491303
100,R11,3,27.204936018521593
100,R11,4,24.531853140299642
100,R11,5,20.81
100,R11,6,22.91
100,R11,7,25.93
100,R11,8,16.4
100,R13,1,25.72
100,R13,2,26.23
100,R13,3,23.43
100,R13,4,22.49
100,R13,5,21.96
100,R13,6,27.04
100,R13,7,19.39
100,R13,8,31.71
100,R16,1,26.41
100,R16,2,23.49
100,R16,3,22.76
100,R16,4,19.27
100,R16,5,26.86
100,R16,6,20.29
100,R16,7,22.17
100,R16,8,22.58
100,R17,1,24.13
100,R17,2,25.6
100,R17,3,26.03
100,R17,4,19.76
100,R17,5,23.45
100,R17,6,17.53
100,R17,7,22.2
100,R17,8,19.11
100,R18,1,23.52
100,R18,2,28.87
100,R18,3,26.11
100,R18,4,25.37
100,R18,5,21.21
100,R18,6,18.38
100,R18,7,22.55
100,R18,8,23.14
100,R2,0,0.0829391426287404
100,R2,1,24.831269798786522
100,R2,2,25.15452916035093
100,R2,3,26.500668584658282
100,R2,4,29.737037957356886
100,R2,5,19.38
100,R2,6,29.04
100,R2,7,28.11
100,R2,8,24.34
100,R20,1,24.48
100,R20,2,24.66
100,R20,3,20.51
100,R20,4,26.75
100,R20,5,21.35
100,R20,6,21.96
100,R20,7,21.66
100,R20,8,22.67
100,R21,1,21.31
100,R21,2,24.36
100,R21,3,22.12
100,R21,4,19.89
100,R21,5,21.09
100,R21,6,25.82
100,R21,7,21.49
100,R21,8,25.31
100,R22,1,17.93
100,R22,2,26.28
100,R22,3,30.29
100,R22,4,23.96
100,R22,5,22.08
100,R22,6,19.66
100,R22,7,19.38
100,R22,8,23.93
100,R24,1,28.82
100,R24,2,22.64
100,R24,3,30.09
100,R24,4,24.6
100,R24,5,19.5
100,R24,6,20.39
100,R24,7,18.03
100,R24,8,24.01
100,R28,1,24.04
100,R28,2,23.13
100,R28,3,16.7
100,R28,4,25.4
100,R28,5,21.2
100,R28,6,27.21
100,R28,7,24.31
100,R28,8,24.2
100,R3,0,0.09952697115448861
100,R3,1,23.897523758543823
100,R3,2,20.327434992421118
100,R3,3,19.842802301589938
100,R3,4,18.034445548828263
100,R3,5,16.62
100,R3,6,20.32
100,R3,7,20.23
100,R3,8,26.45
100,R32,1,21.39
100,R32,2,19.47
100,R32,3,26.13
100,R32,4,22.51
100,R32,5,26.48
100,R32,6,28.21
100,R32,7,19.68
100,R32,8,22.37
100,R34,1,27.45
100,R34,2,24.51
100,R34,3,23.53
100,R34,4,18.9
100,R34,5,16.0
100,R34,6,23.25
100,R34,7,23.87
100,R34,8,18.13
100,R35,1,22.77
100,R35,2,23.31
100,R35,3,22.04
100,R35,4,24.2
100,R35,5,23.81
100,R35,6,22.14
100,R35,7,19.56
100,R35,8,28.66
100,R37,1,17.62
100,R37,2,18.41
100,R37,3,23.1
100,R37,4,20.37
100,R37,5,23.66
100,R37,6,30.76
100,R37,7,25.05
100,R37,8,26.1
100,R40,1,24.87
100,R40,2,22.83
100,R40,3,18.31
100,R40,4,17.69
100,R40,5,21.01
100,R40,6,28.19
100,R40,7,25.22
100,R40,8,26.95
100,R44,1,17.9
100,R44,2,18.7
100,R44,3,24.31
100,R44,4,21.01
100,R44,5,22.01
100,R44,6,26.66
100,R44,7,23.46
100,R44,8,27.33
100,R45,1,20.76
100,R45,2,17.41
100,R45,3,27.42
100,R45,4,27.34
100,R45,5,27.76
100,R45,6,18.25
100,R45,7,27.32
100,R45,8,26.64
100,R46,1,26.86
100,R46,2,25.27
100,R46,3,25.21
100,R46,4,26.64
100,R46,5,17.19
100,R46,6,17.87
100,R46,7,23.96
100,R46,8,19.49
100,R47,1,24.84
100,R47,2,25.89
100,R47,3,18.94
100,R47,4,19.09
100,R47,5,21.48
100,R47,6,26.99
100,R47,7,25.51
100,R47,8,25.67
100,R54,1,25.24
100,R54,2,25.58
100,R54,3,25.94
100,R54,4,21.85
100,R54,5,22.32
100,R54,6,18.58
100,R54,7,20.41
100,R54,8,20.78
100,R56,1,29.19
100,R56,2,23.82
100,R56,3,22.89
100,R56,4,27.24
100,R56,5,24.07
100,R56,6,21.11
100,R56,7,27.2
100,R56,8,28.53
100,R9,0,0.0746452283658661
100,R9,1,28.76814281890787
100,R9,2,19.80307624431584
100,R9,3,21.59460172619245
100,R9,4,24.3133341616212
100,R9,5,22.0
100,R9,6,19.4
100,R9,7,25.13
100,R9,8,20.2
102,R11,0,0.0352062658331194
102,R11,1,22.899838119679877
102,R11,2,27.398572341890684
102,R11,3,21.81942474961435
102,R11,4,24.90521820727626
102,R11,5,26.45
102,R11,6,24.66
102,R11,7,19.73
102,R11,8,21.29
102,R13,1,22.7
102,R13,2,26.03
102,R13,3,20.73
102,R13,4,23.08
102,R13,5,23.81
102,R13,6,19.75
102,R13,7,22.44
102,R13,8,19.9
102,R16,1,19.58
102,R16,2,25.18
102,R16,3,19.61
102,R16,4,19.61
102,R16,5,20.11
102,R16,6,25.69
102,R16,7,23.75
102,R16,8,24.82
102,R17,1,26.6
102,R17,2,20.84
102,R17,3,23.13
102,R17,4,20.58
102,R17,5,21.2
102,R17,6,22.73
102,R17,7,26.55
102,R17,8,27.1
102,R18,1,28.65
102,R18,2,23.1
102,R18,3,19.79
102,R18,4,19.46
102,R18,5,28.07
102,R18,6,26.77
102,R18,7,28.88
102,R18,8,17.52
102,R2,0,0.0251473327379423
102,R2,1,25.104170085485624
102,R2,2,29.101837387064776
102,R2,3,32.081017678295964
102,R2,4,31.856584433768756
102,R2,5,18.85
102,R2,6,20.95
102,R2,7,24.08
102,R2,8,26.48
102,R20,1,19.82
102,R20,2,30.21
102,R20,3,22.17
102,R20,4,26.68
102,R20,5,17.35
102,R20,6,21.13
102,R20,7,17.72
102,R20,8,28.68
102,R21,1,22.76
102,R21,2,19.91
102,R21,3,28.93
102,R21,4,19.76
102,R21,5,16.4
102,R21,6,17.94
102,R21,7,23.5
102,R21,8,25.0
102,R22,1,17.73
102,R22,2,18.19
102,R22,3,25.85
102,R22,4,28.62
102,R22,5,22.08
102,R22,6,17.34
102,R22,7,22.38
102,R22,8,31.22
102,R24,1,24.49
102,R24,2,25.96
102,R24,3,23.96
102,R24,4,22.74
102,R24,5,24.0
102,R24,6,22.56
102,R24,7,23.6
102,R24,8,22.38
102,R28,1,21.01
102,R28,2,22.81
102,R28,3,21.89
102,R28,4,25.62
102,R28,5,19.58
102,R28,6,29.1
102,R28,7,21.88
102,R28,8,28.61
102,R3,0,0.030176799285531002
102,R3,1,28.57700410258275
102,R3,2,27.63020486447773
102,R3,3,23.895221213955157
102,R3,4,18.73590132052251
102,R3,5,30.59
102,R3,6,18.4
102,R3,7,23.94
102,R3,8,27.75
102,R32,1,21.85
102,R32,2,24.12
102,R32,3,26.03
102,R32,4,19.92
102,R32,5,24.02
102,R32,6,25.41
102,R32,7,18.72
102,R32,8,20.4
102,R34,1,27.72
102,R34,2,25.49
102,R34,3,25.92
102,R34,4,21.08
102,R34,5,17.17
102,R34,6,24.01
102,R34,7,25.98
102,R34,8,22.88
102,R35,1,24.97
102,R35,2,23.35
102,R35,3,21.4
102,R35,4,23.67
102,R35,5,16.19
102,R35,6,21.29
102,R35,7,19.5
102,R35,8,20.0
102,R37,1,24.55
102,R37,2,22.57
102,R37,3,18.6
102,R37,4,23.95
102,R37,5,26.21
102,R37,6,26.92
102,R37,7,25.94
102,R37,8,20.98
102,R40,1,27.46
102,R40,2,20.79
102,R40,3,22.67
102,R40,4,18.11
102,R40,5,18.46
102,R40,6,20.77
102,R40,7,28.2
102,R40,8,27.4
102,R44,1,19.51
102,R44,2,19.3
102,R44,3,21.84
102,R44,4,22.83
102,R44,5,21.3
102,R44,6,18.49
102,R44,7,30.11
102,R44,8,23.17
102,R45,1,21.92
102,R45,2,20.81
102,R45,3,26.06
102,R45,4,23.67
102,R45,5,21.59
102,R45,6,24.53
102,R45,7,21.45
102,R45,8,21.48
102,R46,1,21.13
102,R46,2,23.49
102,R46,3,17.64
102,R46,4,30.18
102,R46,5,26.67
102,R46,6,22.91
102,R46,7,26.05
102,R46,8,24.48
102,R47,1,23.06
102,R47,2,24.87
102,R47,3,22.36
102,R47,4,18.27
102,R47,5,19.08
102,R47,6,23.77
102,R47,7,19.51
102,R47,8,19.9
102,R54,1,25.73
102,R54,2,17.29
102,R54,3,23.47
102,R54,4,24.69
102,R54,5,28.22
102,R54,6,26.34
102,R54,7,23.13
102,R54,8,20.67
102,R56,1,25.1
102,R56,2,19.44
102,R56,3,29.27
102,R56,4,25.82
102,R56,5,29.1
102,R56,6,28.66
102,R56,7,26.71
102,R56,8,25.38
102,R9,0,0.022632599464148098
102,R9,1,25.857753076937065
102,R9,2,19.852653648358295
102,R9,3,16.918915910466367
102,R9,4,26.826925990391878
102,R9,5,23.83
102,R9,6,31.11
102,R9,7,25.34
102,R9,8,28.64
104,R11,0,0.4039095831094561
104,R11,1,30.079688392969505
104,R11,2,22.82810033270421
104,R11,3,24.609777082576763
104,R11,4,20.001909009738696
104,R11,5,24.55
104,R11,6,26.02
104,R11,7,22.1
104,R11,8,28.85
104,R13,1,24.42
104,R13,2,21.58
104,R13,3,19.35
104,R13,4,20.38
104,R13,5,20.48
104,R13,6,27.9
104,R13,7,19.19
104,R13,8,19.7
104,R16,1,24.73
104,R16,2,26.89
104,R16,3,25.76
104,R16,4,18.29
104,R16,5,30.13
104,R16,6,30.63
104,R16,7,28.59
104,R16,8,24.86
104,R17,1,26.25
104,R17,2,16.38
104,R17,3,19.58
104,R17,4,22.85
104,R17,5,30.38
104,R17,6,23.27
104,R17,7,20.05
104,R17,8,20.48
104,R18,1,18.86
104,R18,2,23.01
104,R18,3,25.41
104,R18,4,21.11
104,R18,5,25.78
104,R18,6,23.9
104,R18,7,27.85
104,R18,8,24.15
104,R2,0,0.2885068450781828
104,R2,1,20.30120599497822
104,R2,2,29.48435738050301
104,R2,3,29.1255550589834
104,R2,4,23.309935006956213
104,R2,5,25.49
104,R2,6,25.68
104,R2,7,27.3
104,R2,8,27.24
104,R20,1,26.78
104,R20,2,23.99
104,R20,3,30.13
104,R20,4,31.72
104,R20,5,20.98
104,R20,6,23.53
104,R20,7,23.58
104,R20,8,22.08
104,R21,1,25.17
104,R21,2,17.67
104,R21,3,22.9
104,R21,4,20.4
104,R21,5,27.2
104,R21,6,24.84
104,R21,7,17.81
104,R21,8,21.68
104,R22,1,22.15
104,R22,2,27.06
104,R22,3,19.17
104,R22,4,26.12
104,R22,5,16.5
104,R22,6,22.72
104,R22,7,22.95
104,R22,8,23.1
104,R24,1,30.43
104,R24,2,18.2
104,R24,3,27.98
104,R24,4,21.26
104,R24,5,21.25
104,R24,6,23.59
104,R24,7,21.39
104,R24,8,21.39
104,R28,1,26.65
104,R28,2,20.25
104,R28,3,16.72
104,R28,4,30.79
104,R28,5,20.72
104,R28,6,19.66
104,R28,7,24.19
104,R28,8,21.64
104,R3,0,0.3462082140938194
104,R3,1,28.925447193973863
104,R3,2,19.621228856603608
104,R3,3,21.042666070780083
104,R3,4,24.265922008347456
104,R3,5,24.08
104,R3,6,26.94
104,R3,7,22.14
104,R3,8,20.34
104,R32,1,27.01
104,R32,2,23.0
104,R32,3,18.63
104,R32,4,22.61
104,R32,5,17.32
104,R32,6,19.29
104,R32,7,25.11
104,R32,8,22.82
