district_code,resource_id,time,demand,priority,urgency,time_index
370,R1,1,1276008233.8617516,1.0,1.0,1.0
370,R1,2,1081685308.2917185,1.0,1.0,1.0
370,R2,1,503357777.3617517,1.0,1.0,1.0
370,R2,2,485419608.7517184,1.0,1.0,1.0
370,R3,1,331263744.17010206,1.0,1.0,1.0
370,R3,2,342870310.64206207,1.0,1.0,1.0
56,R1,1,855677046.814681,1.0,1.0,1.0
56,R1,2,907646231.5037849,1.0,1.0,1.0
56,R2,1,365062182.7646811,1.0,1.0,1.0
56,R2,2,325748070.36378485,1.0,1.0,1.0
56,R3,1,307791963.92561734,1.0,1.0,1.0
56,R3,2,288983227.9045418,1.0,1.0,1.0
585,R1,1,973557375.0683461,1.0,1.0,1.0
585,R1,2,712452204.1346886,1.0,1.0,1.0
585,R2,1,290741559.5483463,1.0,1.0,1.0
585,R2,2,341663688.25468856,1.0,1.0,1.0
585,R3,1,300541126.8100155,1.0,1.0,1.0
585,R3,2,201206324.22762626,1.0,1.0,1.0
