district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,494220192.75061977,1.0,1.0,1.0
241,R1,2,591412615.7607936,1.0,1.0,1.0
241,R2,1,181175894.4006198,1.0,1.0,1.0
241,R2,2,147917189.30079353,1.0,1.0,1.0
241,R3,1,152584585.47074375,1.0,1.0,1.0
241,R3,2,137387911.4209522,1.0,1.0,1.0
496,R1,1,672345874.8814405,1.0,1.0,1.0
496,R1,2,443901784.3768135,1.0,1.0,1.0
496,R2,1,219337620.63144046,1.0,1.0,1.0
496,R2,2,152220899.90681347,1.0,1.0,1.0
496,R3,1,177330947.09172857,1.0,1.0,1.0
496,R3,2,141305314.15817615,1.0,1.0,1.0
555,R1,1,830118576.5024971,1.0,1.0,1.0
555,R1,2,983554136.9123099,1.0,1.0,1.0
555,R2,1,251674055.63249698,1.0,1.0,1.0
555,R2,2,296720387.4423099,1.0,1.0,1.0
555,R3,1,247598247.4649964,1.0,1.0,1.0
555,R3,2,219574014.72077194,1.0,1.0,1.0
