district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,0.0316670914770139,1.0,1.0,1.0
1,R1,2,0.0445004444808032,1.0,1.0,1.0
1,R2,1,0.0316670914770139,1.0,1.0,1.0
1,R2,2,0.0445004444808032,1.0,1.0,1.0
1,R3,1,0.0380005097724164,1.0,1.0,1.0
1,R3,2,0.053400533376964,1.0,1.0,1.0
289,R1,1,801569621.5968056,1.0,1.0,1.0
289,R1,2,444156225.72714126,1.0,1.0,1.0
289,R2,1,305811675.7268056,1.0,1.0,1.0
289,R2,2,190931225.44714126,1.0,1.0,1.0
289,R3,1,202368180.8641667,1.0,1.0,1.0
289,R3,2,179952344.81456953,1.0,1.0,1.0
532,R1,1,1109316291.818633,1.0,1.0,1.0
532,R1,2,1227185810.8800557,1.0,1.0,1.0
532,R2,1,355233230.62863314,1.0,1.0,1.0
532,R2,2,472231949.2100556,1.0,1.0,1.0
532,R3,1,326507038.9403598,1.0,1.0,1.0
532,R3,2,366829627.96806675,1.0,1.0,1.0
