district_code,resource_id,time,demand,priority,urgency,time_index
300,R1,1,1089837950.1631925,1.0,1.0,1.0
300,R1,2,947961489.8596443,1.0,1.0,1.0
300,R2,1,510273132.7131924,1.0,1.0,1.0
300,R2,2,302315284.9796443,1.0,1.0,1.0
300,R3,1,347077303.9778309,1.0,1.0,1.0
300,R3,2,278335228.0735732,1.0,1.0,1.0
638,R1,1,866818508.5200648,1.0,1.0,1.0
638,R1,2,752823834.3801049,1.0,1.0,1.0
638,R2,1,294942972.12006485,1.0,1.0,1.0
638,R2,2,397006213.0401049,1.0,1.0,1.0
638,R3,1,279835746.9200778,1.0,1.0,1.0
638,R3,2,203728459.2201259,1.0,1.0,1.0
90,R1,1,1361798586.1038873,1.0,1.0,1.0
90,R1,2,777098722.4306965,1.0,1.0,1.0
90,R2,1,363153162.50388724,1.0,1.0,1.0
90,R2,2,394330872.73069644,1.0,1.0,1.0
90,R3,1,339173622.38466465,1.0,1.0,1.0
90,R3,2,295525538.8628357,1.0,1.0,1.0
