district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,883173246.6010351,1.0,1.0,1.0
245,R1,2,780477525.181179,1.0,1.0,1.0
245,R2,1,314068523.73103505,1.0,1.0,1.0
245,R2,2,293286731.331179,1.0,1.0,1.0
245,R3,1,299784240.531242,1.0,1.0,1.0
245,R3,2,188186880.23141485,1.0,1.0,1.0
272,R1,1,811439197.5670776,1.0,1.0,1.0
272,R1,2,766390138.0484731,1.0,1.0,1.0
272,R2,1,468551853.5270777,1.0,1.0,1.0
272,R2,2,243108510.4384732,1.0,1.0,1.0
272,R3,1,375718709.26849324,1.0,1.0,1.0
272,R3,2,236388262.78216782,1.0,1.0,1.0
55,R1,1,945608147.5325943,1.0,1.0,1.0
55,R1,2,957617914.4137946,1.0,1.0,1.0
55,R2,1,289955935.7225943,1.0,1.0,1.0
55,R2,2,263541594.47379467,1.0,1.0,1.0
55,R3,1,370445140.2771132,1.0,1.0,1.0
55,R3,2,237442690.6105536,1.0,1.0,1.0
