district_code,resource_id,time,demand
332,R14,1,17.64
332,R14,2,13.54
332,R14,3,15.34
332,R14,4,15.78
332,R14,5,14.77
332,R14,6,13.85
332,R15,1,14.03
332,R15,2,13.18
332,R15,3,12.41
332,R15,4,20.67
332,R15,5,14.38
332,R15,6,16.35
332,R17,1,14.23
332,R17,2,18.59
332,R17,3,15.23
332,R17,4,18.34
332,R17,5,13.58
332,R17,6,17.65
332,R19,1,14.65
332,R19,2,14.58
332,R19,3,15.03
332,R19,4,16.58
332,R19,5,14.87
332,R19,6,15.81
332,R2,0,0.2641613332083507
332,R2,1,22.982668088681542
332,R2,2,22.07114478694947
332,R2,3,17.49017640340859
332,R2,4,24.469210863125294
332,R2,5,24.05
332,R2,6,20.16
332,R22,1,14.86
332,R22,2,18.05
332,R22,3,15.79
332,R22,4,20.1
332,R22,5,14.16
332,R22,6,12.63
332,R25,1,16.08
332,R25,2,17.75
332,R25,3,15.22
332,R25,4,16.82
332,R25,5,14.14
332,R25,6,15.16
332,R30,1,16.04
332,R30,2,16.2
332,R30,3,18.09
332,R30,4,16.39
332,R30,5,17.53
332,R30,6,13.32
332,R31,1,19.03
332,R31,2,16.63
332,R31,3,15.68
332,R31,4,12.69
332,R31,5,13.8
332,R31,6,12.51
332,R32,1,15.89
332,R32,2,20.54
332,R32,3,14.06
332,R32,4,13.09
332,R32,5,20.08
332,R32,6,12.99
332,R36,1,16.69
332,R36,2,17.41
332,R36,3,19.6
332,R36,4,12.95
332,R36,5,14.6
332,R36,6,13.04
332,R4,0,0.343409733170856
332,R4,1,12.705468515286006
332,R4,2,14.655488223034311
332,R4,3,19.238229324431174
332,R4,4,12.83197412206288
332,R4,5,17.83
332,R4,6,15.07
332,R43,1,20.77
332,R43,2,14.58
332,R43,3,16.38
332,R43,4,15.5
332,R43,5,18.51
332,R43,6,17.16
332,R45,1,13.79
332,R45,2,13.82
332,R45,3,14.22
332,R45,4,15.5
332,R45,5,15.84
332,R45,6,17.04
332,R46,1,12.91
332,R46,2,17.95
332,R46,3,17.08
332,R46,4,14.45
332,R46,5,17.27
332,R46,6,16.22
332,R49,1,14.5
332,R49,2,14.68
332,R49,3,16.33
332,R49,4,14.86
332,R49,5,15.3
332,R49,6,18.42
332,R54,1,13.3
332,R54,2,18.18
332,R54,3,17.63
332,R54,4,17.06
332,R54,5,16.83
332,R54,6,14.52
332,R55,1,15.38
332,R55,2,17.92
332,R55,3,18.84
332,R55,4,14.93
332,R55,5,19.03
332,R55,6,16.84
332,R6,0,0.4226581331333615
332,R6,1,17.59826894189047
332,R6,2,14.929831659119154
332,R6,3,17.85628224545375
332,R6,4,18.674737381000465
332,R6,5,18.51
332,R6,6,17.3
332,R8,0,0.21132906656668038
332,R8,1,17.724134470945234
332,R8,2,17.354915829559577
332,R8,3,17.288141122726874
332,R8,4,14.837368690500233
332,R8,5,17.9
332,R8,6,13.4
335,R14,1,15.36
335,R14,2,15.34
335,R14,3,19.08
335,R14,4,16.96
335,R14,5,15.57
335,R14,6,12.52
335,R15,1,15.66
335,R15,2,14.35
335,R15,3,16.59
335,R15,4,16.49
335,R15,5,16.84
335,R15,6,18.5
335,R17,1,15.92
335,R17,2,17.12
335,R17,3,15.32
335,R17,4,15.06
335,R17,5,16.84
335,R17,6,16.69
335,R19,1,14.26
335,R19,2,19.46
335,R19,3,16.87
335,R19,4,16.81
335,R19,5,16.64
335,R19,6,17.94
335,R2,0,0.352936014324991
335,R2,1,19.924405765118216
335,R2,2,23.650807153445868
335,R2,3,17.099959168156392
335,R2,4,26.630693011217538
335,R2,5,25.08
335,R2,6,21.03
335,R22,1,14.75
335,R22,2,16.31
335,R22,3,14.9
335,R22,4,18.7
335,R22,5,15.52
335,R22,6,15.67
335,R25,1,15.15
335,R25,2,15.36
335,R25,3,16.09
335,R25,4,16.98
335,R25,5,17.83
335,R25,6,12.8
335,R30,1,16.98
335,R30,2,17.73
335,R30,3,16.37
335,R30,4,13.61
335,R30,5,16.13
335,R30,6,16.23
335,R31,1,16.95
335,R31,2,17.61
335,R31,3,16.0
335,R31,4,15.35
335,R31,5,16.34
335,R31,6,16.05
335,R32,1,20.13
335,R32,2,15.72
335,R32,3,17.72
335,R32,4,18.95
335,R32,5,14.67
335,R32,6,14.12
335,R36,1,14.01
335,R36,2,16.74
335,R36,3,17.85
335,R36,4,14.35
335,R36,5,14.59
335,R36,6,18.82
335,R4,0,0.4588168186224881
335,R4,1,14.731727494653681
335,R4,2,14.791049299479628
335,R4,3,16.759946918603312
335,R4,4,15.683900914582798
335,R4,5,12.55
335,R4,6,15.37
335,R43,1,13.12
335,R43,2,20.48
335,R43,3,12.86
335,R43,4,15.71
335,R43,5,18.97
335,R43,6,13.73
335,R45,1,15.7
335,R45,2,16.14
335,R45,3,14.53
335,R45,4,16.72
335,R45,5,16.78
335,R45,6,14.02
335,R46,1,13.78
335,R46,2,18.48
335,R46,3,16.35
335,R46,4,17.21
335,R46,5,14.01
335,R46,6,15.29
335,R49,1,18.33
335,R49,2,12.98
335,R49,3,12.95
335,R49,4,16.81
335,R49,5,16.29
335,R49,6,12.94
335,R54,1,16.24
335,R54,2,15.49
335,R54,3,14.34
335,R54,4,13.82
335,R54,5,20.6
335,R54,6,20.16
335,R55,1,17.09
335,R55,2,13.2
335,R55,3,15.41
335,R55,4,15.95
335,R55,5,15.77
335,R55,6,15.88
335,R6,0,0.5646976229199856
335,R6,1,17.229049224189147
335,R6,2,14.661291445513386
335,R6,3,19.66993466905023
335,R6,4,17.92710881794806
335,R6,5,19.07
335,R6,6,15.6
335,R8,0,0.2823488114599926
335,R8,1,15.289524612094572
335,R8,2,15.190645722756695
335,R8,3,13.309967334525114
335,R8,4,19.55855440897403
335,R8,5,18.77
335,R8,6,14.85
336,R14,1,15.65
336,R14,2,15.22
336,R14,3,16.93
336,R14,4,14.29
336,R14,5,20.12
336,R14,6,14.73
336,R15,1,16.4
336,R15,2,16.83
336,R15,3,15.97
336,R15,4,14.02
336,R15,5,15.33
336,R15,6,17.5
336,R17,1,12.99
336,R17,2,17.07
336,R17,3,15.29
336,R17,4,18.74
336,R17,5,14.55
336,R17,6,18.85
336,R19,1,18.46
336,R19,2,14.28
336,R19,3,16.96
336,R19,4,14.77
336,R19,5,20.07
336,R19,6,17.56
336,R2,0,0.4119201250690597
336,R2,1,23.884888240178665
336,R2,2,19.59885804865897
336,R2,3,24.333138439022143
336,R2,4,20.343487486062738
336,R2,5,17.75
336,R2,6,15.79
336,R22,1,18.67
336,R22,2,15.49
336,R22,3,14.82
336,R22,4,17.14
336,R22,5,13.58
336,R22,6,17.05
336,R25,1,14.81
336,R25,2,17.69
336,R25,3,16.92
336,R25,4,15.57
336,R25,5,16.49
336,R25,6,18.08
336,R30,1,13.19
336,R30,2,15.45
336,R30,3,14.44
336,R30,4,15.28
336,R30,5,16.46
336,R30,6,19.3
336,R31,1,14.63
336,R31,2,14.52
336,R31,3,17.09
336,R31,4,14.14
336,R31,5,17.97
336,R31,6,16.3
336,R32,1,15.24
336,R32,2,16.84
336,R32,3,19.22
336,R32,4,18.66
336,R32,5,16.73
336,R32,6,13.82
336,R36,1,17.26
336,R36,2,15.01
336,R36,3,16.22
336,R36,4,15.65
336,R36,5,16.3
336,R36,6,12.55
336,R4,0,0.5354961625897777
336,R4,1,17.923354712232264
336,R4,2,16.760515463256656
336,R4,3,17.487079970728782
336,R4,4,15.179533731881563
336,R4,5,19.19
336,R4,6,17.58
336,R43,1,15.37
336,R43,2,12.89
336,R43,3,12.49
336,R43,4,15.19
336,R43,5,17.22
336,R43,6,18.94
336,R45,1,16.58
336,R45,2,16.49
336,R45,3,14.87
336,R45,4,17.27
336,R45,5,12.24
336,R45,6,20.63
336,R46,1,14.79
336,R46,2,15.15
336,R46,3,19.36
336,R46,4,16.59
336,R46,5,11.93
336,R46,6,17.24
336,R49,1,17.91
336,R49,2,15.83
336,R49,3,12.14
336,R49,4,12.78
336,R49,5,14.72
336,R49,6,15.05
336,R54,1,15.72
336,R54,2,16.68
336,R54,3,18.9
336,R54,4,18.01
336,R54,5,19.74
336,R54,6,17.8
336,R55,1,15.87
336,R55,2,19.47
336,R55,3,16.05
336,R55,4,17.66
336,R55,5,15.34
336,R55,6,14.76
336,R6,0,0.6590722001104958
336,R6,1,19.641821184285863
336,R6,2,13.662172877854344
336,R6,3,12.791021502435427
336,R6,4,14.435579977700382
336,R6,5,20.75
336,R6,6,15.5
336,R8,0,0.3295361000552477
336,R8,1,14.695910592142932
336,R8,2,14.881086438927172
336,R8,3,14.570510751217714
336,R8,4,15.892789988850192
336,R8,5,16.21
336,R8,6,18.83
343,R14,1,16.59
343,R14,2,14.86
343,R14,3,18.24
343,R14,4,18.86
343,R14,5,17.61
343,R14,6,13.79
343,R15,1,14.22
343,R15,2,16.17
343,R15,3,13.35
343,R15,4,15.91
343,R15,5,17.31
343,R15,6,15.59
343,R17,1,12.8
343,R17,2,15.74
343,R17,3,18.08
343,R17,4,15.95
343,R17,5,13.24
343,R17,6,14.53
343,R19,1,12.07
343,R19,2,13.63
343,R19,3,19.07
343,R19,4,19.79
343,R19,5,17.69
343,R19,6,19.97
343,R2,0,0.6166430854061359
343,R2,1,23.749367038387813
343,R2,2,22.052060459394134
