district_code,resource_id,time,demand
1,R6,0,0.0717510312903593
1,R6,1,0.0506673463632221
1,R6,2,0.0712007111692855
1,R6,3,0.0838200856476231
1,R9,0,0.0403599551008269
1,R9,1,0.0285003823293123
1,R9,2,0.0400504000327229
1,R9,3,0.0471487981767877
10,R27,1,7.53
10,R27,2,6.46
10,R27,3,7.4
10,R30,1,7.64
10,R30,2,6.58
10,R30,3,4.63
10,R41,1,5.42
10,R41,2,4.73
10,R41,3,7.8
10,R49,1,5.92
10,R49,2,7.13
10,R49,3,7.86
10,R51,1,3.66
10,R51,2,6.98
10,R51,3,4.93
10,R56,1,7.26
10,R56,2,4.15
10,R56,3,6.57
10,R6,0,0.1339655264454075
10,R6,1,7.460593567766173
10,R6,2,3.928072922188279
10,R6,3,4.567558915457233
10,R9,0,0.0753556086255416
10,R9,1,4.425333881868472
10,R9,2,7.868291018730907
10,R9,3,6.450501889944693
11,R27,1,6.21
11,R27,2,6.38
11,R27,3,6.53
11,R30,1,5.49
11,R30,2,6.69
11,R30,3,5.72
11,R41,1,6.67
11,R41,2,5.51
11,R41,3,3.92
11,R49,1,6.14
11,R49,2,5.97
11,R49,3,6.05
11,R51,1,4.69
11,R51,2,5.12
11,R51,3,7.14
11,R56,1,6.5
11,R56,2,7.09
11,R56,3,7.36
11,R6,0,0.0128682143540935
11,R6,1,3.8749386964968155
11,R6,2,7.326941810307434
11,R6,3,6.604350316279853
11,R9,0,0.0072383705741774
11,R9,1,5.474028016779458
11,R9,2,5.319529768297931
11,R9,3,4.8380720529074175
12,R27,1,8.06
12,R27,2,4.14
12,R27,3,8.78
12,R30,1,6.08
12,R30,2,7.69
12,R30,3,7.7
12,R41,1,5.25
12,R41,2,8.66
12,R41,3,6.07
12,R49,1,4.62
12,R49,2,4.91
12,R49,3,6.24
12,R51,1,6.66
12,R51,2,5.98
12,R51,3,7.46
12,R56,1,7.33
12,R56,2,7.1
12,R56,3,7.69
12,R6,0,0.0432112333210051
12,R6,1,6.732097116294142
12,R6,2,5.499956852518509
12,R6,3,5.54665206253502
12,R9,0,0.0243063187430651
12,R9,1,8.428054627915454
12,R9,2,4.7924757295416605
12,R9,3,5.220616785175949
13,R27,1,4.28
13,R27,2,3.68
13,R27,3,7.98
13,R30,1,7.47
13,R30,2,5.89
13,R30,3,6.42
13,R41,1,7.06
13,R41,2,5.45
13,R41,3,7.22
13,R49,1,7.67
13,R49,2,4.65
13,R49,3,7.13
13,R51,1,7.01
13,R51,2,8.39
13,R51,3,4.83
13,R56,1,4.21
13,R56,2,4.76
13,R56,3,3.75
13,R6,0,0.0172671446167055
13,R6,1,7.744557921093017
