district_code,resource_id,time,demand,priority,urgency,time_index
418,R1,1,812123023.6424644,1.0,1.0,1.0
418,R1,2,902826805.1461256,1.0,1.0,1.0
418,R2,1,281302966.7724644,1.0,1.0,1.0
418,R2,2,260710029.92612556,1.0,1.0,1.0
418,R3,1,324182762.16695726,1.0,1.0,1.0
418,R3,2,243316406.90935066,1.0,1.0,1.0
56,R1,1,725350555.9646811,1.0,1.0,1.0
56,R1,2,402494339.29378486,1.0,1.0,1.0
56,R2,1,257876208.4946811,1.0,1.0,1.0
56,R2,2,200106191.06378484,1.0,1.0,1.0
56,R3,1,173461387.78561732,1.0,1.0,1.0
56,R3,2,201266774.6345418,1.0,1.0,1.0
99,R1,1,909266926.9174289,1.0,1.0,1.0
99,R1,2,871258112.6334615,1.0,1.0,1.0
99,R2,1,373408193.7274288,1.0,1.0,1.0
99,R2,2,215154410.21346143,1.0,1.0,1.0
99,R3,1,272600404.16491455,1.0,1.0,1.0
99,R3,2,211495230.08615372,1.0,1.0,1.0
