district_code,resource_id,time,demand,priority,urgency,time_index
532,R1,1,1366759959.828633,1.0,1.0,1.0
532,R1,2,1436964014.7000556,1.0,1.0,1.0
532,R2,1,619446959.9086331,1.0,1.0,1.0
532,R2,2,381972475.4500556,1.0,1.0,1.0
532,R3,1,486886694.5503598,1.0,1.0,1.0
532,R3,2,383555369.27806675,1.0,1.0,1.0
56,R1,1,1073665140.684681,1.0,1.0,1.0
56,R1,2,835442133.2337849,1.0,1.0,1.0
56,R2,1,379851688.8646811,1.0,1.0,1.0
56,R2,2,236976410.06378484,1.0,1.0,1.0
56,R3,1,327867720.0856173,1.0,1.0,1.0
56,R3,2,271530181.0345418,1.0,1.0,1.0
634,R1,1,925825686.1701833,1.0,1.0,1.0
634,R1,2,1036676758.9701374,1.0,1.0,1.0
634,R2,1,294404224.91018337,1.0,1.0,1.0
634,R2,2,238917935.5201374,1.0,1.0,1.0
634,R3,1,253910896.88022003,1.0,1.0,1.0
634,R3,2,326199576.8501649,1.0,1.0,1.0
