district_code,resource_id,time,demand
1006,R15,1,23.6
1006,R15,2,22.77
1006,R15,3,19.04
1006,R35,1,16.46
1006,R35,2,16.05
1006,R35,3,19.85
1006,R5,1,16.79
1006,R5,2,14.61
1006,R5,3,15.02
1006,R51,1,18.62
1006,R51,2,19.1
1006,R51,3,18.39
1011,R15,1,20.71
1011,R15,2,20.97
1011,R15,3,17.16
1011,R35,1,18.22
1011,R35,2,18.38
1011,R35,3,21.8
1011,R5,1,15.25
1011,R5,2,14.03
1011,R5,3,17.5
1011,R51,1,20.47
1011,R51,2,20.63
1011,R51,3,22.73
1028,R15,1,19.3
1028,R15,2,18.41
1028,R15,3,17.05
1028,R35,1,15.48
1028,R35,2,18.46
1028,R35,3,19.88
1028,R5,1,17.39
1028,R5,2,15.31
1028,R5,3,18.37
1028,R51,1,21.15
1028,R51,2,16.87
1028,R51,3,20.6
1074,R15,1,21.78
1074,R15,2,18.92
1074,R15,3,20.7
1074,R35,1,15.01
1074,R35,2,15.94
1074,R35,3,17.17
1074,R5,1,17.93
1074,R5,2,14.57
1074,R5,3,15.91
1074,R51,1,20.69
1074,R51,2,19.98
1074,R51,3,18.13
175,R15,1,20.23
175,R15,2,20.51
175,R15,3,17.19
175,R35,1,22.25
175,R35,2,23.86
175,R35,3,19.22
175,R5,0,0.5159297706460074
175,R5,1,18.31256921417117
175,R5,2,16.94471457359693
175,R5,3,13.331285826947761
175,R51,1,19.48
175,R51,2,20.69
175,R51,3,21.06
204,R15,1,17.79
204,R15,2,18.27
204,R15,3,16.23
204,R35,1,18.18
204,R35,2,21.48
204,R35,3,17.1
204,R5,0,0.3030208225800777
204,R5,1,15.875940932507124
204,R5,2,15.99673771255663
204,R5,3,17.133946482670805
204,R51,1,22.53
204,R51,2,21.89
204,R51,3,15.29
