district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,601533876.4970777,1.0,1.0,1.0
272,R1,2,609173702.4184731,1.0,1.0,1.0
272,R2,1,184450947.44707772,1.0,1.0,1.0
272,R2,2,167647876.12847322,1.0,1.0,1.0
272,R3,1,235652898.53849325,1.0,1.0,1.0
272,R3,2,151045464.48216784,1.0,1.0,1.0
468,R1,1,833459531.4256365,1.0,1.0,1.0
468,R1,2,736544539.7662551,1.0,1.0,1.0
468,R2,1,296389648.02563643,1.0,1.0,1.0
468,R2,2,276777660.01625514,1.0,1.0,1.0
468,R3,1,282909420.97876376,1.0,1.0,1.0
468,R3,2,177593863.00550616,1.0,1.0,1.0
602,R1,1,802071705.7868906,1.0,1.0,1.0
602,R1,2,757542705.8260132,1.0,1.0,1.0
602,R2,1,463142754.0168906,1.0,1.0,1.0
602,R2,2,240301994.83601323,1.0,1.0,1.0
602,R3,1,371381306.3522687,1.0,1.0,1.0
602,R3,2,233659329.9632159,1.0,1.0,1.0
