district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,863394304.0170777,1.0,1.0,1.0
272,R1,2,755319612.6384732,1.0,1.0,1.0
272,R2,1,399544570.9170777,1.0,1.0,1.0
272,R2,2,257159611.31847322,1.0,1.0,1.0
272,R3,1,349488592.68849325,1.0,1.0,1.0
272,R3,2,288490574.0121679,1.0,1.0,1.0
496,R1,1,904982220.1614405,1.0,1.0,1.0
496,R1,2,727896490.2868134,1.0,1.0,1.0
496,R2,1,318129308.34144044,1.0,1.0,1.0
496,R2,2,288495376.3568135,1.0,1.0,1.0
496,R3,1,302813439.0017286,1.0,1.0,1.0
496,R3,2,202331134.87817615,1.0,1.0,1.0
99,R1,1,1505582798.1074288,1.0,1.0,1.0
99,R1,2,1365096625.4434614,1.0,1.0,1.0
99,R2,1,493732418.1974288,1.0,1.0,1.0
99,R2,2,480140958.60346144,1.0,1.0,1.0
99,R3,1,474411723.49491453,1.0,1.0,1.0
99,R3,2,351005544.28615373,1.0,1.0,1.0
