district_code,resource_id,time,demand,priority,urgency,time_index
289,R1,1,863306293.0268056,1.0,1.0,1.0
289,R1,2,1189912099.1271412,1.0,1.0,1.0
289,R2,1,346778289.59680563,1.0,1.0,1.0
289,R2,2,218686865.95714125,1.0,1.0,1.0
289,R3,1,263071228.2441667,1.0,1.0,1.0
289,R3,2,258181061.45456952,1.0,1.0,1.0
497,R1,1,1505379920.6044874,1.0,1.0,1.0
497,R1,2,1663848006.4319022,1.0,1.0,1.0
497,R2,1,697770734.2144876,1.0,1.0,1.0
497,R2,2,498627218.6719021,1.0,1.0,1.0
497,R3,1,461206467.2373851,1.0,1.0,1.0
497,R3,2,384693425.5522825,1.0,1.0,1.0
585,R1,1,1037501128.6183462,1.0,1.0,1.0
585,R1,2,785710655.4646887,1.0,1.0,1.0
585,R2,1,348645498.21834624,1.0,1.0,1.0
585,R2,2,276429834.8546885,1.0,1.0,1.0
585,R3,1,300263844.8800155,1.0,1.0,1.0
585,R3,2,244409846.52762625,1.0,1.0,1.0
