district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,580014685.311035,1.0,1.0,1.0
245,R1,2,590946637.5111791,1.0,1.0,1.0
245,R2,1,271415059.68103504,1.0,1.0,1.0
245,R2,2,216863768.41117904,1.0,1.0,1.0
245,R3,1,246536042.81124204,1.0,1.0,1.0
245,R3,2,205024757.87141487,1.0,1.0,1.0
327,R1,1,1103483718.3214157,1.0,1.0,1.0
327,R1,2,888743760.097902,1.0,1.0,1.0
327,R2,1,430258912.71141577,1.0,1.0,1.0
327,R2,2,363083420.3779021,1.0,1.0,1.0
327,R3,1,354894204.2836989,1.0,1.0,1.0
327,R3,2,328701810.7114825,1.0,1.0,1.0
418,R1,1,1012181924.3524644,1.0,1.0,1.0
418,R1,2,1313293354.3861253,1.0,1.0,1.0
418,R2,1,428910875.4124644,1.0,1.0,1.0
418,R2,2,405763059.79612553,1.0,1.0,1.0
418,R3,1,295277503.41695726,1.0,1.0,1.0
418,R3,2,347688097.07935065,1.0,1.0,1.0
