district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,725201529.3716671,1.0,1.0,1.0
1,R1,2,611650612.4745004,1.0,1.0,1.0
1,R2,1,277731035.57166713,1.0,1.0,1.0
1,R2,2,209054108.55450043,1.0,1.0,1.0
1,R3,1,222964384.52800053,1.0,1.0,1.0
1,R3,2,259597117.84340054,1.0,1.0,1.0
261,R1,1,665529856.9345918,1.0,1.0,1.0
261,R1,2,500786642.1575713,1.0,1.0,1.0
261,R2,1,206235656.21459177,1.0,1.0,1.0
261,R2,2,290006553.00757134,1.0,1.0,1.0
261,R3,1,199918400.4555101,1.0,1.0,1.0
261,R3,2,159667872.90908563,1.0,1.0,1.0
400,R1,1,1139969812.5673711,1.0,1.0,1.0
400,R1,2,689368699.9002331,1.0,1.0,1.0
400,R2,1,299106820.7073713,1.0,1.0,1.0
400,R2,2,225269915.96023315,1.0,1.0,1.0
400,R3,1,228923169.60884553,1.0,1.0,1.0
400,R3,2,255403797.0722798,1.0,1.0,1.0
